id,source,probA,probB,probC,probD,answer,time,error,sources,ids,similarity,confident,add_ids
214.0,MEDMCQA,0.017772270366549492,0.0034995677415281534,0.9703330993652344,0.008395026437938213,2,0.3478875160217285,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163587664, 468502519163577791, 468502519163541630, 468502519163508046, 468502519163537625]","[0.8112297058105469, 0.7980455160140991, 0.7847048044204712, 0.7890932559967041, 0.796649694442749]",1,"[-1, -1, -1, -1, -1]"
215.0,MEDMCQA,0.08189337700605392,0.01108306273818016,0.026586884632706642,0.8804367184638977,3,0.6188826560974121,False,"['PBMD', 'STAT', 'STAT', 'PBMD', 'PBMD']","[468502519163958185, 468502519162804495, 468502519162976615, 468502519163393740, 468502519163610131]","[0.7909775972366333, 0.7811227440834045, 0.7831728458404541, 0.7787041664123535, 0.784150242805481]",2,"[468502519163325526, 468502519163610131, 468502519163519279, 468502519162866963, 468502519163970927, 468502519162976644, 468502519162976617, 468502519162804495, 468502519162976615, 468502519162976599]"
216.0,MEDMCQA,0.6239667534828186,0.058037951588630676,0.17876946926116943,0.1392258107662201,2,0.7278387546539307,False,"['PBMD', 'TEXT', 'TEXT', 'STAT', 'TEXT']","[468502519163967252, 468502519162350746, 468502519162324452, 468502519162795148, 468502519162317347]","[0.7231120467185974, 0.7238332033157349, 0.7226217985153198, 0.7178642153739929, 0.7276043891906738]",2,"[468502519162811682, 468502519163451268, 468502519162407472, 468502519162407473, 468502519163864283, 468502519162380236, 468502519163114248, 468502519163864283, 468502519163798526, 468502519163471224]"
217.0,MEDMCQA,0.1995248645544052,0.6964101791381836,0.03928877413272858,0.06477624177932739,1,0.29209160804748535,False,"['TEXT', 'STAT', 'PBMD', 'PBMD', 'PBMD']","[468502519162388389, 468502519162447359, 468502519163688174, 468502519163789732, 468502519163180471]","[0.7971034049987793, 0.7977768182754517, 0.8033854961395264, 0.821017861366272, 0.7939175367355347]",1,"[-1, -1, -1, -1, -1]"
218.0,MEDMCQA,0.012344884686172009,0.005831310525536537,0.9806756377220154,0.0011482530971989036,1,0.40975046157836914,False,"['STAT', 'STAT', 'STAT', 'STAT', 'STAT']","[468502519162925819, 468502519162785069, 468502519162491336, 468502519162456376, 468502519162445193]","[0.801004946231842, 0.7712616920471191, 0.791424036026001, 0.7621105313301086, 0.7624539732933044]",2,"[468502519162884286, 468502519163181828, 468502519162963079, 468502519162962138, 468502519162963058, 468502519162782323, 468502519162782335, 468502519162463122, 468502519162970925, 468502519162782328]"
219.0,MEDMCQA,0.37578681111335754,0.25827425718307495,0.10766472667455673,0.25827425718307495,3,0.8435947895050049,False,"['PBMD', 'PBMD', 'PBMD', 'STAT', 'PBMD']","[468502519163681807, 468502519163639391, 468502519163760567, 468502519162857564, 468502519163115046]","[0.6724091172218323, 0.6698018312454224, 0.6755780577659607, 0.6716560125350952, 0.6704578399658203]",3,"[468502519162476666, 468502519162861922, 468502519162900929, 468502519162857562, 468502519163780773, 468502519162476666, 468502519163760567, 468502519163639391, 468502519162900929, 468502519162418780, 468502519162476666, 468502519163760567, 468502519162900929, 468502519163915636, 468502519163603375]"
220.0,MEDMCQA,0.00029589550103992224,8.477549272356555e-05,0.0001233476068591699,0.9994959831237793,3,0.2935359477996826,False,"['PBMD', 'PBMD', 'STAT', 'PBMD', 'PBMD']","[468502519163035120, 468502519163215108, 468502519162464684, 468502519163394124, 468502519163457101]","[0.7649543285369873, 0.7761070132255554, 0.7803665995597839, 0.7713916301727295, 0.7758765816688538]",1,"[-1, -1, -1, -1, -1]"
221.0,MEDMCQA,0.6579350829124451,0.14680516719818115,0.1663520336151123,0.02890765108168125,0,0.3165276050567627,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163661516, 468502519163635133, 468502519163611422, 468502519163875620, 468502519163648256]","[0.7770897746086121, 0.7512162327766418, 0.770275354385376, 0.8020550012588501, 0.7772427201271057]",1,"[-1, -1, -1, -1, -1]"
222.0,MEDMCQA,0.11625874042510986,0.013885126449167728,0.01081374753266573,0.8590423464775085,3,0.2388603687286377,False,"['PBMD', 'PBMD', 'PBMD', 'STAT', 'PBMD']","[468502519163900853, 468502519163927941, 468502519163121922, 468502519162457949, 468502519163780411]","[0.7225552201271057, 0.7174661159515381, 0.7214616537094116, 0.7290285229682922, 0.7085020542144775]",1,"[-1, -1, -1, -1, -1]"
223.0,MEDMCQA,0.5941187739372253,0.0626196563243866,0.2806418240070343,0.0626196563243866,2,0.2607719898223877,False,"['STAT', 'TEXT', 'PBMD', 'PBMD', 'STAT']","[468502519162469101, 468502519162339037, 468502519163638188, 468502519163766918, 468502519162447530]","[0.7459895610809326, 0.7483531832695007, 0.7493031620979309, 0.7572956681251526, 0.7485817074775696]",1,"[-1, -1, -1, -1, -1]"
224.0,MEDMCQA,0.8936827778816223,0.006823352072387934,0.01636837236583233,0.08312544971704483,3,0.5697469711303711,False,"['STAT', 'TEXT', 'PBMD', 'PBMD', 'STAT']","[468502519162843413, 468502519162418410, 468502519163741482, 468502519163748716, 468502519162716939]","[0.7346827387809753, 0.7302626371383667, 0.7434026002883911, 0.737754762172699, 0.731656551361084]",2,"[468502519162729465, 468502519162928772, 468502519163727998, 468502519162446330, 468502519162732389, 468502519163741482, 468502519162876742, 468502519163790390, 468502519163748716, 468502519162716939]"
225.0,MEDMCQA,0.49708932638168335,0.23480837047100067,0.14241847395896912,0.12568385899066925,3,0.2702462673187256,False,"['PBMD', 'PBMD', 'PBMD', 'STAT', 'TEXT']","[468502519163437310, 468502519163000962, 468502519163576365, 468502519162959315, 468502519162342341]","[0.7508737444877625, 0.7484689354896545, 0.7402263879776001, 0.7532573342323303, 0.7566661834716797]",1,"[-1, -1, -1, -1, -1]"
226.0,MEDMCQA,0.9992103576660156,0.00023037780192680657,0.00017941842088475823,0.00037982879439368844,0,0.25327157974243164,False,"['STAT', 'STAT', 'STAT', 'STAT', 'STAT']","[468502519162876736, 468502519162978182, 468502519162489494, 468502519162802349, 468502519162781302]","[0.8062435388565063, 0.7412564754486084, 0.7596390843391418, 0.7455218434333801, 0.7417458891868591]",1,"[-1, -1, -1, -1, -1]"
227.0,MEDMCQA,0.025650888681411743,0.004457456059753895,0.9625425338745117,0.007349102757871151,3,0.1959245204925537,False,"['PBMD', 'STAT', 'STAT', 'PBMD', 'STAT']","[468502519163433058, 468502519162477389, 468502519162477387, 468502519163924703, 468502519162477386]","[0.7483129501342773, 0.7510921359062195, 0.764025866985321, 0.7707198858261108, 0.7579039335250854]",1,"[-1, -1, -1, -1, -1]"
228.0,MEDMCQA,0.7227808833122253,0.12560048699378967,0.04077650606632233,0.11084204167127609,3,0.3023245334625244,False,"['STAT', 'PBMD', 'PBMD', 'TEXT', 'PBMD']","[468502519162910003, 468502519163771229, 468502519163820676, 468502519162393893, 468502519163957495]","[0.7520899772644043, 0.747727632522583, 0.7668905854225159, 0.7595264315605164, 0.7547935247421265]",1,"[-1, -1, -1, -1, -1]"
229.0,MEDMCQA,0.4516954720020294,0.14664404094219208,0.2133658230304718,0.1882946789264679,1,0.2329416275024414,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163432810, 468502519163742594, 468502519163146155, 468502519163038041, 468502519163922442]","[0.7990184426307678, 0.7885255217552185, 0.7889388203620911, 0.8121665120124817, 0.7826634645462036]",1,"[-1, -1, -1, -1, -1]"
230.0,MEDMCQA,0.7031524181365967,0.1777847707271576,0.04495102912187576,0.07411171495914459,0,0.3311004638671875,False,"['PBMD', 'TEXT', 'TEXT', 'PBMD', 'TEXT']","[468502519163876097, 468502519162363832, 468502519162307328, 468502519163525474, 468502519162364085]","[0.8008506298065186, 0.7958385348320007, 0.819195032119751, 0.7911741733551025, 0.7945529818534851]",1,"[-1, -1, -1, -1, -1]"
231.0,MEDMCQA,0.5940327048301697,0.13254661858081818,0.1032274067401886,0.17019322514533997,3,0.6015338897705078,False,"['PBMD', 'PBMD', 'STAT', 'PBMD', 'PBMD']","[468502519163984692, 468502519163113610, 468502519162713168, 468502519163436340, 468502519163656283]","[0.7211083769798279, 0.7111007571220398, 0.7098820209503174, 0.7118488550186157, 0.7111296653747559]",2,"[468502519163626538, 468502519163120029, 468502519163875618, 468502519163432596, 468502519163924742, 468502519163432596, 468502519163116941, 468502519163434018, 468502519163612992, 468502519163121790]"
232.0,MEDMCQA,0.22056251764297485,0.0919441431760788,0.22056251764297485,0.4669308662414551,3,0.29064083099365234,False,"['TEXT', 'PBMD', 'PBMD', 'TEXT', 'PBMD']","[468502519162389777, 468502519163682027, 468502519163286476, 468502519162351739, 468502519163896813]","[0.7493708729743958, 0.7458702325820923, 0.7458754181861877, 0.7490038871765137, 0.7592226266860962]",1,"[-1, -1, -1, -1, -1]"
233.0,MEDMCQA,0.16125644743442535,0.4967048466205597,0.04077201709151268,0.30126672983169556,2,0.6636965274810791,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163709546, 468502519163976871, 468502519163096016, 468502519163688290, 468502519163072214]","[0.7615770697593689, 0.7441295385360718, 0.7513446807861328, 0.7508473992347717, 0.7434160709381104]",2,"[468502519163709546, 468502519163976871, 468502519162816639, 468502519163116865, 468502519162892538, 468502519163709546, 468502519162816639, 468502519163976871, 468502519163116865, 468502519163265738]"
234.0,MEDMCQA,0.9888563752174377,0.0019089418929070234,0.0016846352955326438,0.0075500113889575005,0,0.26422882080078125,False,"['STAT', 'STAT', 'STAT', 'PBMD', 'PBMD']","[468502519162869752, 468502519162472789, 468502519162721074, 468502519163057631, 468502519163586641]","[0.8030407428741455, 0.8149672746658325, 0.8119596838951111, 0.7771931886672974, 0.767492413520813]",1,"[-1, -1, -1, -1, -1]"
235.0,MEDMCQA,0.07239117473363876,0.09295210242271423,0.7782784104347229,0.05637830123305321,2,0.3335232734680176,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163433496, 468502519163435286, 468502519163786391, 468502519163863662, 468502519163622479]","[0.7328668832778931, 0.7379271984100342, 0.7364298105239868, 0.736112654209137, 0.7578558921813965]",1,"[-1, -1, -1, -1, -1]"
236.0,MEDMCQA,0.4924565851688385,0.20528644323349,0.09697045385837555,0.20528644323349,1,0.3048069477081299,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163756787, 468502519163542557, 468502519163526079, 468502519163798619, 468502519163678385]","[0.7362152934074402, 0.7524848580360413, 0.7587823867797852, 0.7485647797584534, 0.7374640107154846]",1,"[-1, -1, -1, -1, -1]"
237.0,MEDMCQA,0.016677120700478554,0.9105398654937744,0.02141384594142437,0.05136914178729057,1,0.2197589874267578,False,"['TEXT', 'STAT', 'TEXT', 'TEXT', 'TEXT']","[468502519162399008, 468502519162820764, 468502519162317884, 468502519162317887, 468502519162398729]","[0.7432975172996521, 0.7672234773635864, 0.7595335245132446, 0.7549164295196533, 0.7567634582519531]",1,"[-1, -1, -1, -1, -1]"
238.0,MEDMCQA,0.2575797736644745,0.050720468163490295,0.07379784435033798,0.6179018020629883,1,0.27260589599609375,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163148098, 468502519163150977, 468502519163117930, 468502519163907587, 468502519163143519]","[0.7587539553642273, 0.766822099685669, 0.7462778091430664, 0.7466123700141907, 0.7497174143791199]",1,"[-1, -1, -1, -1, -1]"
239.0,MEDMCQA,0.09868956357240677,0.015134535729885101,0.05985824763774872,0.8263176083564758,3,0.16732573509216309,False,"['STAT', 'STAT', 'STAT', 'TEXT', 'STAT']","[468502519162467705, 468502519162799163, 468502519162980831, 468502519162296331, 468502519162947725]","[0.8209092617034912, 0.8461602926254272, 0.7736091017723083, 0.8482568264007568, 0.7925094366073608]",1,"[-1, -1, -1, -1, -1]"
240.0,MEDMCQA,0.3704758882522583,0.12027590721845627,0.2546240985393524,0.2546240985393524,3,0.8636958599090576,False,"['STAT', 'TEXT', 'STAT', 'STAT', 'PBMD']","[468502519162730580, 468502519162318683, 468502519162965515, 468502519162904531, 468502519163480389]","[0.7906516790390015, 0.795511782169342, 0.7904088497161865, 0.7855018973350525, 0.7799218893051147]",3,"[468502519162318683, 468502519162965515, 468502519162318579, 468502519163480389, 468502519162318685, 468502519162883923, 468502519162318683, 468502519163480389, 468502519163446506, 468502519162318579, 468502519162318683, 468502519163480389, 468502519162409155, 468502519162965515, 468502519162318579]"
241.0,MEDMCQA,0.17827025055885315,0.7050725221633911,0.06558196246623993,0.0510752834379673,2,0.2989485263824463,False,"['STAT', 'STAT', 'STAT', 'PBMD', 'PBMD']","[468502519162855857, 468502519162973208, 468502519162867014, 468502519163862335, 468502519163711603]","[0.8316464424133301, 0.8251198530197144, 0.8146229982376099, 0.8126750588417053, 0.8340590000152588]",1,"[-1, -1, -1, -1, -1]"
242.0,MEDMCQA,0.8447027802467346,0.025507813319563866,0.11431808769702911,0.015471271239221096,2,0.317852258682251,False,"['TEXT', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519162310524, 468502519163787118, 468502519163832147, 468502519163641149, 468502519163680092]","[0.791287362575531, 0.8245830535888672, 0.7777314186096191, 0.8001266717910767, 0.7676442861557007]",1,"[-1, -1, -1, -1, -1]"
243.0,MEDMCQA,0.6615533828735352,0.16726689040660858,0.06972721219062805,0.10145249962806702,0,0.2632441520690918,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163741756, 468502519163732139, 468502519163315227, 468502519163507828, 468502519163518447]","[0.6713712215423584, 0.6711965203285217, 0.6795256733894348, 0.6722499132156372, 0.6822347640991211]",1,"[-1, -1, -1, -1, -1]"
244.0,MEDMCQA,0.49537378549575806,0.26515448093414307,0.14192697405815125,0.09754488617181778,2,0.4717259407043457,False,"['STAT', 'STAT', 'TEXT', 'STAT', 'STAT']","[468502519162936303, 468502519162485656, 468502519162373486, 468502519162750294, 468502519162429906]","[0.8204103112220764, 0.8033817410469055, 0.8202635049819946, 0.7967599034309387, 0.7927491068840027]",2,"[468502519162750296, 468502519162750295, 468502519162884111, 468502519162884109, 468502519162373375, 468502519162750296, 468502519162750289, 468502519162884109, 468502519162739446, 468502519162373471]"
245.0,MEDMCQA,0.8503830432891846,0.08962970972061157,0.01764913648366928,0.04233807697892189,0,0.20986413955688477,False,"['STAT', 'STAT', 'STAT', 'STAT', 'STAT']","[468502519162968337, 468502519162457978, 468502519162968324, 468502519162952886, 468502519162933306]","[0.7633601427078247, 0.8109018802642822, 0.755282998085022, 0.7677675485610962, 0.7713091969490051]",1,"[-1, -1, -1, -1, -1]"
246.0,MEDMCQA,0.08227216452360153,0.6079136729240417,0.17417018115520477,0.1356438845396042,1,0.1896076202392578,False,"['PBMD', 'STAT', 'PBMD', 'PBMD', 'PBMD']","[468502519163554119, 468502519162961763, 468502519163362813, 468502519163112228, 468502519163350486]","[0.7619784474372864, 0.7491240501403809, 0.7482479214668274, 0.7495983242988586, 0.7697932124137878]",1,"[-1, -1, -1, -1, -1]"
247.0,MEDMCQA,0.9039720296859741,0.021259384229779243,0.03505079820752144,0.03971775993704796,2,0.26759934425354004,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163923765, 468502519163878189, 468502519163927155, 468502519163567699, 468502519163559220]","[0.667488694190979, 0.6829447746276855, 0.6989378929138184, 0.6602168679237366, 0.662236213684082]",1,"[-1, -1, -1, -1, -1]"
248.0,MEDMCQA,0.0007077359477989376,0.0008019699016585946,0.0019238258246332407,0.9965664148330688,3,0.33869266510009766,False,"['PBMD', 'TEXT', 'PBMD', 'PBMD', 'PBMD']","[468502519163710412, 468502519162307610, 468502519163638949, 468502519163504252, 468502519163530155]","[0.7823761701583862, 0.7739459276199341, 0.7618126273155212, 0.7566040754318237, 0.7597679495811462]",1,"[-1, -1, -1, -1, -1]"
249.0,MEDMCQA,0.8233004808425903,0.09832922369241714,0.031922824680805206,0.04644743353128433,0,0.4107508659362793,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'STAT']","[468502519163639010, 468502519163704150, 468502519163433647, 468502519163351635, 468502519162844906]","[0.7298513650894165, 0.7479215860366821, 0.7648935914039612, 0.733669638633728, 0.7340108752250671]",1,"[-1, -1, -1, -1, -1]"
250.0,MEDMCQA,0.9998760223388672,7.484255183953792e-05,4.539430301520042e-05,3.72619115296402e-06,0,0.2581815719604492,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163062338, 468502519163875360, 468502519163978095, 468502519163141169, 468502519163944399]","[0.7796845436096191, 0.7917121648788452, 0.7694623470306396, 0.7842232584953308, 0.7757630944252014]",1,"[-1, -1, -1, -1, -1]"
251.0,MEDMCQA,0.8831958174705505,0.08215001225471497,0.011117794550955296,0.02353637106716633,0,0.12125134468078613,False,"['PBMD', 'STAT', 'PBMD', 'STAT', 'PBMD']","[468502519163254010, 468502519162854796, 468502519163308393, 468502519162983580, 468502519163637895]","[0.7076455354690552, 0.691710352897644, 0.7238330841064453, 0.6909790635108948, 0.7092045545578003]",1,"[-1, -1, -1, -1, -1]"
252.0,MEDMCQA,0.7380765676498413,0.06058501452207565,0.08815068006515503,0.11318771541118622,2,0.25664639472961426,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163639334, 468502519163983056, 468502519163693488, 468502519163961749, 468502519163114314]","[0.7647202610969543, 0.7801026105880737, 0.7608134746551514, 0.7634760141372681, 0.7672532796859741]",1,"[-1, -1, -1, -1, -1]"
253.0,MEDMCQA,0.38109591603279114,0.12372373044490814,0.15886440873146057,0.33631595969200134,0,0.7150793075561523,False,"['STAT', 'STAT', 'STAT', 'PBMD', 'PBMD']","[468502519162729573, 468502519162476771, 468502519162465547, 468502519163726903, 468502519163431415]","[0.8006078004837036, 0.7658591270446777, 0.7769873738288879, 0.7841728925704956, 0.7711411714553833]",4,"[468502519162984332, 468502519162984333, 468502519163120403, 468502519162984335, 468502519162984350, 468502519163960123, 468502519162984333, 468502519162984332, 468502519163120403, 468502519162729564, 468502519163689003, 468502519163161817, 468502519162436153, 468502519163864451, 468502519163922443, 468502519162820243, 468502519162984332, 468502519162820227, 468502519162820240, 468502519162820229]"
254.0,MEDMCQA,0.8489116430282593,0.04789231717586517,0.013721378520131111,0.0894746258854866,0,0.2780306339263916,False,"['TEXT', 'STAT', 'STAT', 'STAT', 'PBMD']","[468502519162319513, 468502519162436358, 468502519162821737, 468502519162436362, 468502519163960243]","[0.803945004940033, 0.7961099147796631, 0.7919002771377563, 0.793209969997406, 0.7900351881980896]",1,"[-1, -1, -1, -1, -1]"
255.0,MEDMCQA,0.0139381755143404,0.9771415591239929,0.0031100274063646793,0.0058102961629629135,1,0.29547119140625,False,"['TEXT', 'TEXT', 'TEXT', 'PBMD', 'PBMD']","[468502519162298576, 468502519162298564, 468502519162298565, 468502519163858822, 468502519163593015]","[0.7901782989501953, 0.8032186031341553, 0.7934166789054871, 0.7931114435195923, 0.7871977686882019]",1,"[-1, -1, -1, -1, -1]"
256.0,MEDMCQA,0.008573443628847599,0.00029336707666516304,0.00017793614824768156,0.9909552931785583,3,0.34524083137512207,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163647915, 468502519163922353, 468502519163701164, 468502519163780558, 468502519163670945]","[0.7777550220489502, 0.7738113403320312, 0.7924271821975708, 0.7730883359909058, 0.7711348533630371]",1,"[-1, -1, -1, -1, -1]"
257.0,MEDMCQA,0.012336456216871738,0.0045383283868432045,0.0031191448215395212,0.9800060987472534,3,0.3265819549560547,False,"['PBMD', 'PBMD', 'PBMD', 'STAT', 'PBMD']","[468502519163799936, 468502519163562919, 468502519163544900, 468502519162750882, 468502519163568367]","[0.7789980173110962, 0.7630105018615723, 0.7642282843589783, 0.7611922025680542, 0.7918354868888855]",1,"[-1, -1, -1, -1, -1]"
258.0,MEDMCQA,0.4118437170982361,0.13370607793331146,0.13370607793331146,0.32074421644210815,3,0.9397885799407959,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163762948, 468502519163432780, 468502519163955672, 468502519163916148, 468502519163157526]","[0.7837646007537842, 0.7703959345817566, 0.7678883671760559, 0.7878928184509277, 0.7723417282104492]",2,"[468502519163964836, 468502519163742150, 468502519163762948, 468502519163845626, 468502519163738931, 468502519163786392, 468502519163762948, 468502519163740455, 468502519163742145, 468502519163910200]"
259.0,MEDMCQA,0.008555278182029724,0.002163113094866276,0.0004259422130417079,0.9888556599617004,3,0.2369687557220459,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163241078, 468502519163506185, 468502519163364220, 468502519163123593, 468502519163735831]","[0.7940110564231873, 0.7660841345787048, 0.7673787474632263, 0.7697536945343018, 0.7602632641792297]",1,"[-1, -1, -1, -1, -1]"
260.0,MEDMCQA,0.008169426582753658,0.944257378578186,0.015262498520314693,0.03231070935726166,1,0.21675801277160645,False,"['STAT', 'STAT', 'STAT', 'STAT', 'TEXT']","[468502519162851648, 468502519162959113, 468502519162810611, 468502519162851631, 468502519162366172]","[0.8333547115325928, 0.7638118863105774, 0.7851365208625793, 0.7697241902351379, 0.7922415137290955]",1,"[-1, -1, -1, -1, -1]"
261.0,MEDMCQA,0.04487837105989456,0.9014062285423279,0.008837074972689152,0.04487837105989456,1,0.35126733779907227,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163949997, 468502519163802127, 468502519163566642, 468502519163723248, 468502519163048797]","[0.703154444694519, 0.7096651196479797, 0.6936516165733337, 0.7010337710380554, 0.718296229839325]",1,"[-1, -1, -1, -1, -1]"
262.0,MEDMCQA,0.9996107220649719,0.00033533203531987965,5.142483496456407e-05,2.560291704867268e-06,0,0.24335408210754395,False,"['STAT', 'TEXT', 'STAT', 'TEXT', 'TEXT']","[468502519162837776, 468502519162360178, 468502519162831047, 468502519162360046, 468502519162363476]","[0.7831680774688721, 0.7857081294059753, 0.7824526429176331, 0.7929359674453735, 0.7924375534057617]",1,"[-1, -1, -1, -1, -1]"
263.0,MEDMCQA,0.27483367919921875,0.08922544121742249,0.58182293176651,0.05411796644330025,2,0.369434118270874,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163486033, 468502519163564621, 468502519163434530, 468502519163812433, 468502519163432062]","[0.7934160828590393, 0.8021264672279358, 0.7832468748092651, 0.7842757701873779, 0.7713811993598938]",1,"[-1, -1, -1, -1, -1]"
264.0,MEDMCQA,0.4415437579154968,0.3034682869911194,0.11163974553346634,0.14334826171398163,3,1.1468632221221924,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163735389, 468502519163778903, 468502519163318020, 468502519163768607, 468502519163156444]","[0.7816494703292847, 0.7635796070098877, 0.7535417079925537, 0.7561064958572388, 0.7771151065826416]",4,"[468502519163782820, 468502519163923695, 468502519163924048, 468502519163531371, 468502519163156444, 468502519163049105, 468502519163536824, 468502519163924048, 468502519163782820, 468502519163531371, 468502519163924717, 468502519163922172, 468502519162726920, 468502519163768607, 468502519163782820, 468502519163735389, 468502519163145098, 468502519163156444, 468502519163925909, 468502519163924048]"
265.0,MEDMCQA,0.999733030796051,2.7529098588274792e-05,0.00023049830633681267,8.937389793572947e-06,0,0.2116074562072754,False,"['STAT', 'STAT', 'STAT', 'STAT', 'STAT']","[468502519162846717, 468502519162938854, 468502519162950447, 468502519162423737, 468502519162855917]","[0.7293683886528015, 0.7125425934791565, 0.6908668279647827, 0.6870688199996948, 0.6995804309844971]",1,"[-1, -1, -1, -1, -1]"
266.0,MEDMCQA,0.23843972384929657,0.01187121495604515,0.7344460487365723,0.015242940746247768,2,0.20660066604614258,False,"['STAT', 'STAT', 'PBMD', 'PBMD', 'PBMD']","[468502519162885034, 468502519162885043, 468502519163361298, 468502519163368237, 468502519163698457]","[0.7312785983085632, 0.7290449142456055, 0.7444284558296204, 0.7332717776298523, 0.7367792725563049]",1,"[-1, -1, -1, -1, -1]"
267.0,MEDMCQA,0.057603321969509125,0.03959014266729355,0.10761716961860657,0.7951893210411072,2,0.2715601921081543,False,"['STAT', 'TEXT', 'STAT', 'PBMD', 'TEXT']","[468502519162900139, 468502519162301966, 468502519162900152, 468502519163854622, 468502519162397361]","[0.77972412109375, 0.7746939659118652, 0.7735843658447266, 0.7778230905532837, 0.7778520584106445]",1,"[-1, -1, -1, -1, -1]"
268.0,MEDMCQA,0.9993771910667419,0.00026109584723599255,0.0002033416531048715,0.00015836262900847942,0,0.25911712646484375,False,"['STAT', 'TEXT', 'TEXT', 'TEXT', 'PBMD']","[468502519162932302, 468502519162316282, 468502519162301557, 468502519162301552, 468502519163160780]","[0.7772212028503418, 0.8206746578216553, 0.7759039998054504, 0.7958685159683228, 0.7536669969558716]",1,"[-1, -1, -1, -1, -1]"
269.0,MEDMCQA,0.012035333551466465,0.0016288053011521697,0.24173612892627716,0.7445996999740601,3,0.2877218723297119,False,"['TEXT', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519162298717, 468502519163589812, 468502519163589824, 468502519163076494, 468502519163212680]","[0.7711937427520752, 0.7559093236923218, 0.759710431098938, 0.7543022036552429, 0.764315664768219]",1,"[-1, -1, -1, -1, -1]"
270.0,MEDMCQA,0.29915088415145874,0.021670417860150337,0.6333024501800537,0.04587627574801445,2,0.22246909141540527,False,"['TEXT', 'TEXT', 'TEXT', 'PBMD', 'TEXT']","[468502519162366789, 468502519162366094, 468502519162366011, 468502519163872125, 468502519162366005]","[0.7579798698425293, 0.7517603635787964, 0.7487462759017944, 0.752896249294281, 0.7552960515022278]",1,"[-1, -1, -1, -1, -1]"
271.0,MEDMCQA,0.0004302790330257267,0.9989239573478699,0.00015829081530682743,0.0004875700396951288,1,0.1891334056854248,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163874820, 468502519163063515, 468502519163738564, 468502519163115133, 468502519163489105]","[0.7164610624313354, 0.7079691886901855, 0.703172504901886, 0.7264792919158936, 0.718273401260376]",1,"[-1, -1, -1, -1, -1]"
272.0,MEDMCQA,0.2862076163291931,0.13519489765167236,0.04389135539531708,0.534706175327301,1,0.48594236373901367,False,"['STAT', 'PBMD', 'STAT', 'STAT', 'STAT']","[468502519162856742, 468502519163729704, 468502519162868102, 468502519162855159, 468502519162965417]","[0.7801716327667236, 0.7725810408592224, 0.7806850671768188, 0.7537578344345093, 0.7446456551551819]",2,"[468502519163729704, 468502519162868102, 468502519162856742, 468502519163059898, 468502519162855159, 468502519163729704, 468502519163961174, 468502519163929323, 468502519162856742, 468502519162868102]"
273.0,MEDMCQA,0.19383172690868378,0.09155962616205215,0.11756488680839539,0.5970437526702881,2,0.5759673118591309,False,"['TEXT', 'TEXT', 'STAT', 'TEXT', 'PBMD']","[468502519162362758, 468502519162358619, 468502519162770783, 468502519162402000, 468502519163255313]","[0.7355726361274719, 0.7247521877288818, 0.7321564555168152, 0.7244047522544861, 0.7202017903327942]",2,"[468502519163849903, 468502519163299548, 468502519163853018, 468502519163246094, 468502519163055684, 468502519163849903, 468502519163753798, 468502519162436951, 468502519163055684, 468502519162401998]"
274.0,MEDMCQA,0.17755256593227386,0.09503704309463501,0.10769107192754745,0.6197193264961243,3,0.2713649272918701,False,"['TEXT', 'TEXT', 'STAT', 'TEXT', 'PBMD']","[468502519162355148, 468502519162355144, 468502519162856607, 468502519162373881, 468502519163905863]","[0.8041466474533081, 0.8080358505249023, 0.8053287863731384, 0.8180835843086243, 0.7994786500930786]",1,"[-1, -1, -1, -1, -1]"
