id,question,opa,opb,opc,opd,cop,choice_type,exp,subject_name,topic_name
b9430ce6-2167-41f1-86a6-5d8c3e143d86,Scaphocephaly is caused by premature fusion of:,Corona] suture,Sagittal suture,Metopic suture,Lambdoid suture,1,single,,Pathology,
f32e7596-5c32-4ea2-922d-d2c60d0e3097,"Hypogonadism, developmental delay, loss of taste and
smell is due to deficiency of:",Cu,Zn,K,Cr,1,single,,Pathology,
0447b9a2-22ec-449c-8a23-a52c28ac6b34,Which of the following finding are there in iron deficiency anemia?,"| TIBC, | Ferritin, | Transferrin saturation","| TIBC, | Ferritin, | Transferrin saturation","| TIBC, | Ferritin, | Transferrin saturation","| TIBC, | Ferritin, | Transferrin saturation",0,single,"The diagnosis of iron deficiency anemia ultimately rests on laboratory studies. The serum iron and ferritin are low, and the total plasma iron-binding capacity (reflecting elevated transferrin levels) is high. Low serum iron with increased ironbinding capacity results in a reduction of transferrin saturation to below 15%. Reduced iron stores inhibit hepcidin synthesis, and its serum levels fall.",Pathology,AIIMS 2019
b8e55476-5037-418e-afe3-2d7ca5174a31,The oral findings in erythroblastosis fetal's include,Dentinal dysplasia,Hypoplastic teeth,Pigmented teeth,All of the above,2,multi,,Pathology,
04e13397-4705-42d1-acbf-06e59fd3c4ee,Gingiva is most commonly affected by deficiency of:,Vitamin A,Vitamin D,Vitamin C,Vitamin B,2,single,,Pathology,
aa2ee1f7-0913-43ef-a2c4-b96eb63e967b,Cysts associated with vital teeth are:,"Dentigerous cyst, Globulomaxillary cyst, lateral periodontal cyst, OKC","Dentigerous cyst, Globulomaxillary cyst, radicular cyst","Dentigerous cyst, OKC, radicular cyst",'B' & 'C',0,single,,Pathology,
c5ca31d6-b2b8-4ff5-b2ee-637e216bbec0,A 7-year-old child having yellowish discoloured spot of maxillary central incisor. His mother presents a history of injury to deciduous tooth 3 years back with recurrent infections & swelling. The diagnosis is,Turners hypoplasia,Generalised dental fluorosis,Syphilitic hypoplasia,Rickets hypomineralisation,0,single,,Pathology,
040be818-df88-4fad-959a-96d3cc4ee9f1,Streptococci have the ability to adhere to the tooth surfaces and contribute to caries development as they?,Are penicillinase resistant,Produce acid during metabolism,Produce extracellular polysachharides,Ferment carbohydrates,2,single,"Dental plaque is the prerequisite for the development of smooth surface caries. The presence of extracellular polysaccharides (like glucans and levans) have been clearly demonstrated in dental plaque. Glucans, especially their water-insoluble fraction, can serve as a structural component of plaque matrix and help in adhering certain bacteria to the teeth. Even though the ability to produce acid may be a prerequisite for caries induction, but not all acid producing organism are cariogenic.",Pathology,
a5c1e6f2-390a-4459-804e-4f27fde3571d,Epstein-Barr virus-associated lymphomas are all of these except:,NK T-cell lymphoma,Nodular lymphocyte-predominant Hodgkin's lymphoma,Plasmablastic lymphoma,Lymphomatoid granulomatosis,1,multi,"Ans: B. Nodular lymphocyte-predominant Hodgkin's lymphoma(Ref: Robbins 9/e p327, 609)Among Hodgkin's lymphomas, EBV is not associated with nodular sclerosis & lymphocyte predominant Hodgkin's lymphoma.Epstein-Barr Virus (EBV):Member of the herpes virus family.Causative agent for African form of Burkitt lymphoma.B-cell lymphomas in immunosuppressed individuals (paicularly in those with HIV infection or undergoing immunosuppressive therapy after organ or bone marrow transplantation).Subset of Hodgkin lymphoma.Nasopharyngeal.Some gastric carcinomas.Rrare forms of T-cell lymphoma.Natural killer (NK) cell lymphoma.",Pathology,
0b749e6e-3f81-4303-9377-3b49a2bd6ee5,"Which of the following tooth structure during formation
is most effected due to Vit -A deficiency",Enamel,Dentin,Cementom,Periodontal Ligament,0,single,,Pathology,
1a29fc79-3d2d-40a4-82ca-0f2860d9958a,In a patient with Hepatitis B infection. Which one of the markers will be increased?,HbsAg,HbcAg,Anti HbsAg IgG,Anti HbcAg IgG,3,single,Answer- D. Anti HbcAg IgGBest marker for diagnosing acute hepatitis B is IgM anti-HBc as it is found only in the acute phase of hepatitis B (In chronic hepatitis IgG anti-HBc is found).,Pathology,
cb27bde3-31d6-452b-9d4e-cc6351540089,Which of the following is a soft tissue cyst which do not produce any radiographic changes,Nasolabial cyst,Nasopalatine cyst,Mid alveolar cyst,Palatine cyst,0,single,,Pathology,
0607ab4a-57c2-4893-ae71-327553d574ca,Dentigerous cyst is likely to cause which neoplasia,Ameloblastoma,Adeno carcinoma,Fibrosarcoma,All of the above,0,multi,,Pathology,
02b97bc8-316d-45fb-b372-606a62db2218,All of the following about Vitamin D metabolism are true except,25–α hydroxylation takes place in liver,1–α hydroxylation takes place in kidney,Daily requirement in the absence of sun–light is 450-6001U/day,"Williams syndrome is associated with obesity, mental retardation, precocious puberty",3,multi,"In Williams syndrome there is failure to gain weight (not obesity) and delay in development (not-precocious puberty)

Williams syndrome

Williams syndrome is a rare neurodevelopmental disorder characterized by:


Unusual facial features: Elfin facial appearance, widely spaced teeth, a long philthrum along with a low nasal bridge, an unusually cheerful demeanor and ease with strangers.
Heart defects: Supravalvular aortic stenosis.
Development delay: Mental retardation, failure to gain weight (failure to thrive), low muscle tone.
Transient hypercalcemia


Other features include GI problems (Colic, abdominal pain, diverticulitis), nocturnal enuresis, dental irregularities, hypothyroidism, hyperacussis and photophobia.

Vitamin D 

It occurs mainly in two forms


Vit D3 —> Cholecalciferol - synthesized in skin under the influence of UV rays from 7-dehydrocholesterol.
Vit D2 —) Calciferol - present in irradiatiate food-yeast, fungi, bread.


Activation of Vit D takes place in following manner.",Pediatrics,
1fe1bd49-93cd-4bea-8beb-fdf6cc819421,Absence of which of the following milestone in 3 yr old chitd is called delayed development?,Hopping on one leg,Drawing a square,Feeding by spoon,Passing a ball to someone,2,multi,"Ans: C. Feeding by spoonRef: Ghai Essentiul Pediatrics, 8""' ed., pg. 49Hopping on one leg - Should be attained by 4 years ofageDrawing a square - Should be attained by 4Il2 years of ageFeeding by spoon Should be attained by l8 months of agePassing a ball to someone- Should be attained by 3 years",Pediatrics,
3e2eed94-4bdb-4c13-9cfa-f267716b34d4,"A 2-year-old child with fever and barking cough for last 2 days presented to the pediatric emergency at 2.30 am. On examination, respiratory rate is 36/ min, temperature of 39 degC and stridor heard only on crying. No other abnormality is found. What is the next best step in management?",High-dose dexamethasone,Racemic epinephrine nebulization,Reassurance,Intravenous antibiotics,0,multi,"Ans: A. High-dose dexamethasone(Ref Ghai 8/e p376, 398: Nelson 20/e p2032-2034)Diagnostic of laryngotracheobronchitis or croup of mild severity.Hence, high-dose dexamethasone will be the treatment of choice.Treatment:Cornerstone of Treatment: Glucocoicoids & nebulized epinephrinedegGlucocoicoids:Useful in mild, moderate & severe croup.Dexamethasone is most effective coicosteroid. Nebulized epinephrine:Useful in moderate to severe distress.By adrenergic stimulation causes,Constriction of precapillary aerioles.Decreases capillary hydrostatic pressure leading to fluid resorption from interstitium.Improvement in laryngeal mucosal edema.Antibiotics are not indicatedHeliox (mixture of oxygen & helium) has low viscosity & low specific gravity.Allows for greater laminar airflow through respiratory tract.Considered in treatment of children with severe croup.",Pediatrics,
5029ecd7-0f3f-495a-b662-b45589a2f9d7,A baby is born with meconium stained liquor which of the following is taken account of in terming a baby vigorous except –,Tone,Colour,HR,Respiration,1,multi,"Resuscitation of neonate born through meconium-stained liquer (MSL) 

When baby passes meconium in utero, there is a chance that the mecomium will be aspirated into infant's mouth and potentially into the trachea and lungs.
Appropriate steps must be taken immediately after delivery to reduce the risk of serious consequences resulting from aspiration of meconium.
Intrapartum nasopharyngeal suctioning just after the delivery of head is no longer recommended as it does not reduce the risk of meconium aspiration syndrome and, on rare occasions, may cause nasophagngeal trauma or a cardiac arrhythmia.

The first step after delivery is to identify whether the newborn is vigrous or non-vigrous : -
A) Vigrous newborn

A newborn is classified as vigrous, if he has all the three signs are present : -


Strong respiratory effort
Good muscle tone
Heart rate greater than 100


The vigrous child does not require any tracheal suctioning and the usual initial steps of resuscitation are provided, i.e., provide warniith, positioning, suctioning of mouth and nose (not tracheal suctioning); Dry, stimulate and 02 if necessary.

B) Non-vigrous newborn

If any of the above three signs is present, the newborn is classified as non-vigrous.
For non-vigrous child, the initial steps are modified : -


Place the baby under radiant wanner and postpone suctioning to prevent stimulation of posterior pharyngeal wall that can cause bradycardia.
Residual meconium in the mouth and posterior pharynx should be removed by suctioning under direct vision using a laryngoscope.
The trachea should then be intubated and mechonium suctioned from the lower airway. Tracheal suctioning is best done by applying suction directly to the endotracheal tube.


After providing initial steps, the further management is same as with resucitation for other conditions.",Pediatrics,
87c9ed45-4f13-4ec7-9af1-571dc39c84a9,A 5 year-old child presents with non-utatiening macules and pappules on the skin. Skin biopsy revealed a perivascular IgA deposition. Which of the following is the most likely diagnosis?,Henoch Shonlein purpura,Wegener's granulomatosis,Kawasaki disease,Drug-induced vasculitis,0,single,"Ans. a. Henoch-Shonlein purpura (Ref Harrison 19/e p2100, 18/e p2797)Presence of non-blanching palpable purpura (vasculitis of skin) and colicky abdominal pain (vasculitis of gastrointestinal tract) in a five-year-old child together with evidence of IgA deposition in immune complexes suggests the diagnosis of Henoch Scholein Purpura",Pediatrics,
8af82f86-f0fe-46f3-8e14-58a77ec931bb,A 4 - year - old child presented with painless genu valgum. X - ray bilateral knee was done and is shown below. Which of the following is most likely diagnosis?,Rickets,Scurvy,Congenital anomaly,Trauma to epiphysis,1,single,Scurvy X-ray - pencil thin outline of coex Subperiosteal hemorrhage Wimberger sign Pelkan spur Trummerfeld zone,Pediatrics,AIIMS 2018
6f03967a-8c4b-4a57-8443-1c81d4543711,The treatment of choice for primary grade V vesicoureteric reflux involving both kidneys in a 6 month old boy is –,Antibiotic prophylaxis,Ureteric reimplantation,Cystoscopy followed by subureteric injection of teflon,Bilateral ureterostomies.,0,multi,"Since the age of the boy is less than 1 year we will try medical management.
See the below given tables from Nelson and the answer will be clear.

Treatment Recommendation for VUR diagnosed following a UTI",Pediatrics,
77d35e3d-ce5c-426c-91da-17f5259efafa,A 2 year old premature neonate develops GTCS. What is the best investigation done to diagnose the pathology?,Transcranial ultrasound,CT Head,MRI brain,X-ray,0,single,"Answer- A. Transcranial ultrasound Diagnostic Procedures:Polygraphic video-EEG recording ofsuspected events is probably mandatory for an incontroveible seizure diagnosis.It is performed at the bedside and provides effective assessment of ventricular size and other fluid-containing lesions as well as effective viewing of haemorrhagic and ischaemic lesions and their evolution.CT brain scan is often of secondary or adjunctive impoance to ultrasound. Last-generation CT brain scan imagesare of high resolution, can be generated within seconds and can accurately detect haemorrhage, infarction, grossmalformations and ventricular and other pathological conditions.MRI is much superior for abnormalities of coical development used for the detection of structural abnormalitiessuch as malformations of coical development, intracranial haemorrhage, hydrocephalus and cerebral infarction.",Pediatrics,
2097d24a-6816-485c-984d-90a5fbf2090e,A mother comes with her 3 months' child asking the physician if she can give cereals to her child. What problems can this lead to her child?,Allergy due to the food content,Risk of gastrointestinal infection,Retarded oro-motor development,Contaminated food leading to reflux,0,multi,"Ans: A: Allergy due to the food contentExplanation:(Ref: Nelson 20/e p1139; Ghni 8/e p90)Babies should receive only breast milk or infant formula for the first 6 months of life.Most impoant reason for this is allergy due to the food content.Exclusive breastfeeding for the first 4-6 months of life may reduce allergic disorders in the first few years of life. Potentially allergenic foods (eggs, milk, wheat, soy, peanut and fish) should be introduced after this period of exclusive breastfeeding to decrease chances of food allergy.",Pediatrics,
cf8f9c7e-0fd4-4d09-8638-0b61f05a55a1,Which type of cerebral palsy is commonly associated with scoliosis and other orthopedic problems –,Spastic quadriplegia,Anterior cerebral palsy,Spastic deplegia,Atonic cerebral palsy,0,single,"""Scollosis is common, occuring in 15 to 25 percent of the total body CP (spastic quadriplegia cp)"". 
Cerebral palsy (CP)

Cerebral palsy is defined as a non progressive neuromotor disorder of cerebral origin.
It has following features -


Static (nonprogressive)
Disorder of movement/motor disorder (but sometimes sensory involvement may occur)
Cerebral in origin 
Etiopathogenesis


CP is due to an insult of developing brain.
The insult results in maldevelopment and disorderly anatomic organization of the brain.
The insult may be prenatal (most of the cases), during delivery or in the postnatal period. Classification

CP may be classified into following types -",Pediatrics,
3e661f15-9a34-4c14-b4ff-7bac9c57b6be,2 years female has been successfully treated for urinary tract infection. Next step in management is :,Do nothing,Ultrasound,Ultrasound + DMSA scan,6 monthly culture sensitivity,2,multi,"The primary concerns following the diagnosis of UTI are :


The presence of an underlying urological anomaly (obstruction or VUR).
Involvement of kidney (Pyelonephritis).


Recommended radiological evaluation includes a combination of -


USG.
Micturating cystourethrogram (MCU).
Radionuclide scan (DMSA).

 

Indications of detailed radiological investigations are -


Child below 3 yr old with first UTI.
Symptoms of pyelonephritis.
Recurrent UTI.
Abnormal voiding (dribbling, straining, abnormal urinary stream).
Persistently distended bladder.
Family history of UTI or hypertension

Coming back to question
As this child is below 3 year (2 yrs) with first UTI, detailed radiological investigations are recommonded.",Pediatrics,
1fc4e91a-649c-4eb8-bf21-abc171e8231f,All are true regarding administration of betamethasone to a mother with premature delivery except –,Neonatal morbidity better,Helps lung maturity,Prevents hyperbilirubinemia,Decreases intraventricular hemorrhage,2,multi,"Prevention of

Prenatal steroids are effective in preventing HMD.
Steroids acts by enhancing lung maturity.",Pediatrics,
1609ebf3-8709-4e7f-abac-53de9b01a173,What is seen in severe AS –,Pulsus bisferiens,Late ejection systolic click,Heaving shifted apex,Loud S2,1,single,"Signs of severe aortic stenosis 

Narrow pulse pressure —> Narrower the pulse pressure, more severe the AS.
Systolic thrill in the second left intercostal space.
Later the peak of ejection systolic murmur, severe the AS.
Parodoxically split S.
Presence of S3 or S4.
ST and T changes on ECG.
Cardiomegaly on x-ray.",Pediatrics,
0778d314-486a-4af0-b2bd-cab83e7e2166,"A 10 year old girl presented with fever convulsions, neck rigidity. CSF findings are protein 150 mg, sugar 40 mg, chloride 2500 mg with lymphadenopathy –",Viral meningitis,Pyogenic meningitis,Cryptococcal meningitis,Tuberculous meningitis,3,single,"Typical signs of meningitis (Fever, convulsion and neck rigidity) with increased CSF protein and decreased sugar level and decreased chloride level associated with lymphadenopathy suggest the diagnosis of tubercular meningitis.",Pediatrics,
920be195-ff47-4a12-9968-c79a5615141f,"A newborn presents with congestive heart failure, on examination has bulging anterior fontanelle with a bruit on auscultation. Transfontanellar USG shows a hypoechoic midline mass with dilated lateral ventricles. Most likely diagnosis is –",Medulloblastoma,Encephalocele,Vein of Galen malformation,Arachnoid cyst,2,single,"Midline intracranial mass with bruit on ausculation and features of hydrocephalus and congestive heart failure ­All point towards Vein of Galen Malformation.

Vein of Galen Malformations(VGM) 

The vein of Galen is a large deep vein at the base of the brain. It is located under the cerebral hemispheres and drains the anterior and central regions of the brain into the sinuses of the posterior cerebral fossa .
VGM results from an aneurysmal malformation with an arteriovenous shunting of blood.VGM usually causes high-output heart failure in the newborn resulting from the decreased resistance and high blood flow in the lesion.
Associated findings include cerebral ischemic changes such as strokes or steal phenomena that result in progressive hemiparesis.
The malformation may result in mass effects, causing progressive neurological impairment. Alternatively, the malformation may cause obstruction of the cerebrospinal fluid (CSF) outflow and result in hydrocephalus.
Loud intracranial bruit may be heard because of the blood turbulence in VGM.
The most effective treatment for the malformation has been embolization rather than surgery 
The vein of Galen abnormality is the most frequent arteriovenous malformation in neonates.",Pediatrics,
db876ffe-c2d5-4d12-9aa1-6745cac9cb2d,"Video based question - AIIMS NICU - neonate shown on O2 with nasal prongs, not intubated, sister shown inseing a tube through the mouth, camera zooms in, 18 (calibration) mark seen, the other (green) end as of now not connected to anything, video ends, what is the procedure that is being done?VIDEO LINK:",Oral suction,Oropharyngeal suction,Nasogastric tube inse,Orogastric tube inseion,3,single,Ans. D. Orogastric tube inseion,Pediatrics,
f9739409-2790-47a9-80b7-98c70f0bcc16,"A two year old girl child is brought to the out patient with features of hand wringing stereotype movements, impaired language and communication development, breath holding spells, poor social skills and deceleration of head growth after 6 months of age. The most likely diagnosis is –",Asperger's syndrome,Rett's syndrome,Fragile x–syndrome,Colarad syndrome,1,single,"This 2 years child has following problems.


Hand wringing movements.
Impaired language and communication development.
Breath holding spells
Poor social skills
Decleration of hand growth after 6 months.


Now see the clinical features of Rett syndrome.

a. Age of onset is around 5 months.

Development may proceed normally until 1 yr of age, when regression of language and motor milestones become apparent.

a. Acquired microcephaly (Decleration of head growth due to significantly reduced brain weight).
* Most children develop peculiar sighing respirations with intermittent periods of apnea that may be associated with cyanosis --> Breath holding spells.

The hallmark of Rett syndrome is repetitive hand wringing movements and a loss ofpurposeful and spontaneous use of the hands.
Autistic behavior is a typical finding in all patients.
Generalized tonic-clonic convulsions occur in the majority.
Feeding disorder and poor weight gain are common.
Death occurs in adolescence or in the 3rd decade.
Cardiac arrhythmias may result in sudden, unexpected death.
Clinical features given in question prefectly match with Rett syndrome

Asperger syndrome 

Qualitative impairment in the development of reciprocal social interaction.
More common in males
Normal intelligence.
Eccentric interests.
No language impairments that characterize autism.
Children with Asperger syndrome appear to be at high risk for other psychiatric disorder",Pediatrics,
d0c2e565-6176-49a0-b3c8-8f0ac586d82f,Which one of the following is the most common tumor associated with type I neurofibromatosis –,Optic nerve glioma,Meningioma,Acoustic schwannoma,Low grade astrocytoma,0,single,"Neurofthromatosis type (Von-Reeltdinghewsen disease) 

NF-1 is diagnosed when any two of the following seven signs are present.

1. Six or more cafe-au-gait macules

> 5 mm in prepupertal individuals
> 15 mm in postpubertal individuals
Cafe-au-lait spots are the hallmark of neurofibromatosis and are present in almost 100% of the patient.

2. Axillary or inguinal frecking
3. Two or more Lisch nodules.

Lisch nodules are hamartomas located within the iris.

4. Two or more neurofibroma or one plexiform neurofibroma.

Typically involve the skin, but may be situated along peripheral nerves and blood vessels.
They are small, rubbery lesions with a slight purplish discoloration of the overlying skin.

5. A distinctive osseous lesion.

Sphenoid dysplasia or cortical thinning of long bones.

6. Optic glioma
7. A first degree relative with NF-1
Other findings are : -

Pseudoarthrosis of tibia.
Scoliosis is the most common orthopaedic problem in NF-1, but is not specific enough to be included as a diagnostic criterian.
Short stature


Mental retardation, epilepsy


Hypertension


Aqueductal stenosis with hydrocephalus
Meningiomas, ependynomas, Astrocytomas, pheochromocytomas.

NF-1 is caused by mutation in NF-1 gene on chromosome 17 which encodes protein neurofibromin-1.
Neurofibromatosis type -2 

NF-2 may be diagnosed when one of the following two features are present.


Bilateral ocoustic neuroma --> Most distinctive feature
A parent, sibling or child with NF-2 and either unilateral eighth nerve masses or any two of the following Neurofibroma, meningioma, glioma, Schwannoma or juvenile post subcapsular cataract.


NF-2 is cause by mutation in NF-2 gene on chromosome 22 that encodes for protein neurofibromin 2, Schwannomin or merlin.",Pediatrics,
6101f100-7f2c-4957-8862-e5abfc113729,A child present with recurrent sinusitis and recurrent chest infections. Chest X–ray reveals dextrocardia and situs invertus. The diagnosis is –,Kartagener's syndrome,Good–pasture's syndrome,Ehlers–Danlos syndrome,William Campbell syndrome,0,single,"Kartagener's syndrome is a subgroup of primary ciliary dyskinesia.
	Primary ciliary dyskinesia:
It is an autosomal recessive syndrome.
It is characterized by poorly functioning cilia. There is absence or shortening of Dynein arms that are responsible for the coordinated bending of cilia.
Approximately half of the patients with primary ciliary dyskinesia have kartagener's syndrome.",Pediatrics,
c2c17a3d-3302-481b-8550-6985d54126c7,"An alert 6 months old child is brought with vomiting & diarrhea. RR–45/min, HR–130/min, S P–85 mm of Hg. Capillary refilling time is 4 secs. Diagnosis is –",Early compensated hypovolemic shock,Early decompensated hypovolemic shock,Late compensated hypovolemic shock,Late decompensated shock due to SVT,0,single,"Hypovolemic shock in children may have following stages : -


Early compensated : - Immediately after hypovolemia, body tries to maintain the BP to maintain adequate perfusion to vital organs through a compensatory mechanisms.
Late uncompensated : - If shock state continues or the compensatory mechanisms are not enough to maintain the metabolic needs of the tissue, the shock, goes into uncompensated phase.",Pediatrics,
dbd53f8c-f995-46d5-93fc-350207f988ec,Which of the following has a male:female ratio of 1:1?,Rheumatoid ahritis,Gout,Seronegative spondyloahritis,Polymyalgia rheumatica,2,single,Seronegative spondyloahritis has a male : female ratio of 1:1. Rheumatoid ahritis and Polymyalgia rheumatica are seen more commonly in females. Gout is more common in males.,Medicine,AIIMS 2017
3e76b92d-f48f-4a2f-98ed-d97420a71e53,All of the following are true about aspiration pneumonia except:,Aspiration of 20-30 mL of contents with pH < 2.5 is required,Fungal infection is the common cause of pneumonia,Posterior segment of the right upper lobe is most commonly affected in the recumbent position,Aspiration responsible for 5-15% of community acquired pneumonia,1,multi,"Answer- B.Fungal infection is the common cause of pneumoniaMixed polymicrobial infection involving both aerobes and anaerobes are the common cause of aspiration pneumonia, not the fungal infection.Incidence: It is common and may account for up to 15% of patients with community-acquired pneumonia.Gastric pH of 2.5 or less with a gastric contents volume greater than 25 ml are critical values for causing aspiration pneumonia.The posterior segments of the upper lobe and apical segments of lower lobes are most commonly involved when aspiration occurs in a supine position.The basal segments of the lower lobes are usually affected in patients who aspirate in an upright or semirecumbent position.",Medicine,
27c9ead8-7baf-4c63-bf48-a03e57812c44,All of the following are true about iron deficiency anemia except:,Transferrin saturation <16%,Detected by serum ferritin levels even in earlier states,Mostly presents without any symptoms with abnormal laboratory findings,Latent anemia is most prevalent in India,2,multi,"Answer- C. Mostly presents without any symptoms with abnormal laboratory findingsIron deficiency anemia is widely prevalent in India.IDA is preceded by a stage of latent iron deficiency, where serum ferritin is reduced but hemoglobin is normal.Iron Deficiency Anemia:Decreased MCV and MCHElevated red cell distribution widthIncreased TIBCDecreased serum ironDecreased serum ferritinTransferrin saturation <10.",Medicine,
11903811-5b78-46fa-8c61-06c5df9a3ccb,A patient has had recurrent optic neuritis bilaterally with transverse myelitis. Visual acuity in right eye is 6/60 and left eye is 6/18. Patient showed a 50% response to steroids. Diagnosis is?,Neuromyelitis Optica,Subacute combined degeneration of spinal cord(SACD),Post cerebral aery stroke,Neuro-syphilis,0,multi,"Combination of transverse myelitis and optic neuritis is diagnosis of Neuromyelitis optica. SACD:- has only spinal cord involvement. Babinski sign (+), Areflexia, Romberg sign Post cerebral aery stroke - Do not cause myelitis & response to steroids. Mid brain stroke: P1 segment involvement Coical blindness d/t inv. of occipital lobe (P2 segment) Neuro-syphilis - Responsive to Antibiotics rather than steroid Argyll Robeson pupil Lhermitte sign Sensory ataxia/tabes dorsalis Neuromyelitis Optica (Devic's Disease) Optic neuritis Transverse myelitis Area postrema syndrome Diencephalic syndrome Acute brainstem syndrome Cerebral syndrome (coical syndrome)",Medicine,AIIMS 2018
52214090-675c-402d-b898-bb6c05aa3e95,"A patient with multiple loose teeth requires extraction and has mitral stenosis with mild cardiac insufficiency. He is on enalapril, digoxin, and furosemide. The antibiotic of choice to prevent bacterial endocarditis is:",Amoxicillin,Doxycycline,Cotrimoxazole,Gentamicin,0,single,,Medicine,
c30d00e9-dc5c-43fd-9514-b0dd23249546,Which of the following is not a feature of infective endocarditis.,Roth spot.,Osler's nodes.,Aschoff nodules.,Positive blood culture.,2,single,Aschoff nodules are pathognomonic feature of rheumatic heart disease.,Medicine,
a0de04fa-2223-40ca-9173-558fe5011dac,Urine analysis of a patient with hematuria and hypercalciuria is most likely to reveal;,Isomorphic RBCs,RBC casts,Nephrotic range proteinuria,Eosinophiluria,0,single,"Ans. a. Isomorphic RBCsUrine analysis of a patient with hematuria and hypercalciuria is most likely to reveal isomorphic RBCs.""Hypercalciuria is a cause of non-glomerular hematuria. RBCs from a non-glomerular source more closely resemble peripheral blood on microscopy, with isomorphic RBCs and absence of casts.""",Medicine,
f20f293f-58fc-4b88-ba1d-d37764178ff4,A 30 year old patient has right upper limb BP of 180/95 mm Hg and left upper limb BP of 130/90 mm Hg. He also has early diastolic murmur in right 2 intercostal space. Which of the following would be LEAST likely associated with these findings?,Supravalvular aoic Stenosis,Coarctation of aoa,Takayasu aeritis,Aoic dissection,1,single,"Supra valvular AS - pulse disparity (Coanda effect) - Systolic pressure in the right arm> left arm Streaming of the jet toward the innominate, RCCA, and right SCA Option B - Continuous murmur /systolic murmur Option C - MC blood vessel involved in Takayasu aeritis is Subclan aery. - DIASTOLIC murmur is seen. Option D -unequal BP may be present",Medicine,AIIMS 2017
cd0df6a2-1e8f-41e9-8304-1b8742ea993d,Anti-epileptic which is not associated with congenital malformation when used in pregnant woman is:,Phenytoin,Phenobarbitone,Carbamazepine,Valproate,1,single,Phenobarbitone is considered as safest antiepileptic drug in pregnancy.,Medicine,
8a85e4e4-e42b-41a9-87e2-6f8e7105262c,Long term assessment of glucose control can be made by:,Estimation of post prandial blood sugar,Estimation of fasting blood sugar,Estimation of urine sugar level,Estimation of blood level of glycosylated hemoglobin,3,single,,Medicine,
234d826f-4a7b-4fd1-9799-b1a3602355fe,"A 25 years old unidentified male from roadside was brought by police to emergency room with disorientation, altered sensorium and vomiting. He had a BP of 90/70 mm Hg, hea rate of 110/min, temperature -36.4degC and respiratory rate of 11/min. On examination, he had bilateral pin-point pupils. What is the most probable diagnosis?",Pontine hemorrhage,Hypothermia,Dhatura poisonine,Opioid poisoning,3,single,"Ans: D. Opioid poisoning(Ref: Harrison 19/e p 1774, 2583, 18/e p3295)Findings in question represents hallmark sign of opiate overdose.Opioid overdose triad:Decreased level of consciousness + Pinpoint pupils + Respiratory depression. .Other Signs & symptoms:Hypotension, Seizures & muscle spasms.All secretions are suspended except sweat.Treatment:Specific opioid antagonist - Naloxone.Effective at reversing the cause, rather than just the symptoms, of an opioid overdose)",Medicine,
7ef1e046-a4a8-45dd-9a3b-6ede4a1b85ce,Patient who is a known case of thalassemia major already on repeated blood transfusions with history of iron overload previously treated with chelating agents. She also has a history of cardiac arrhythmia. She came for BT now. During BT patient complained of backache and looks extremely anxious. What is next management?,Observe for a change in colour of the urine,"Continue BT, do ECG",Stop BT and wait for patient to get normal and sta,Stop BT and Do clerical check,3,single,Ans. d. Stop BT and do clerical checkThe patient has ominous signs of a major Acute Hemolytic transfusion reaction ( Backache/anxiety). STOP THE TRANSFUSION WITHOUT ANY DELAY.Also fuher work up is mandatory(especially the basic clerical work like checking the blood product details and cross matching repos) and do not resta transfusion until it is complete,Medicine,
17529d1c-10a7-46d0-8f1c-070aa64234e5,Which of the following is not a characteristic feature of multiple myeloma?,Increased Ig levels in serum,Positive ANA,Plasmacytosis,M spike on electrophoresis,1,single,"Ans. B. Positive ANASerum electrophoresis: Abnormal spike in the region of gamma globulin (myeloma spike) is present in 90% of cases.* Bone marrow plasmacytosis in multiple myeloma is characteristically more than 30%.* The immunoglobulin least commonly involved in Multiple Myeloma is IgD.* The immunoglobulin most commonly involved in Multiple Myeloma is IgG. - Low haemoglobin, - high ESR (usually very high), - increased total protein, - A/G ratio reversed, - increased serum calcium, - normal alkaline phosphatase. - Urine: Bence Jones proteins are found in 30% of cases.",Medicine,
b1cc4ab0-a82c-437a-88c2-00953f3618ff,Gait apraxia is seen in thromboembolic episode involving:,ACA,MCA,PCA,Posterior choroidal aery,0,single,"Ans. a. ACA (Ref: Harrison 19/e p163, 18/e p193)Gait apraxia is seen in thromboembolic episode involving anterior cerebral aery.Frontal lobe is mainly supplied by anterior cerebral aery; its occlusion leads to gait apraxia",Medicine,
d2dd3a90-bed4-4897-ab87-50fef0041b29,In rheumatoid arthritis there is inflammation of:,Cartilage,Synovial membrane,Sclerosis of joints,Articular bone,1,single,,Medicine,
789aa0f7-2666-4950-be7e-42b03b1b1a44,Which of the following has intracellular receptor -,Glucagon,Insulin,Epinephrine,Thyroxine,3,single,Answer- D. ThyroxineClassic hormones that use intracellular receptors include thyroid and steroid hormones.,Medicine,
