id,question,opa,opb,opc,opd,cop,choice_type,exp,subject_name,topic_name
a6466fc3-93c7-4de7-931f-3d98a8353ee9,Biopsy from an eight-year-old child with leg swelling showed smallround blue tumor cells consistent with diagnosis of Ewing's sarcoma. What will be the best method to detect translocation t(ll;22) in this malignancy?,Conventional karyotyping,Next generation sequencing,FISH,PCR,2,multi,Ans. C. FISHFISH is a molecular cytogenetic technique that uses fluorescent probes that bind to only those pas of the chromosome with a high degree of sequence complementarity.,Pathology,
ee31cc18-91fd-4582-a3e8-5311e85521b3,Perception of taste even in absence of stimuli is known as,Ageusia,Dysguesia,Cocoguesia,Phantoguesia,3,single,,Pathology,
7e01c8f0-9b7e-4884-ad40-0c2487a4f5cb,False about Bone marrow biopsy,Can be done in prone or lateral position,To find out infiltrative and granulomatous disorders,Breath holding not necessary,"Contraindicated when platelet count is below 40,000",3,multi,"Ans: D. Contraindicated when platelet count is below 40,000CT-guided bone marrow biopsy is safe in thrombocytopenic patients, with a hemorrhagic complication rate below 1.6% for patients with a platelet count of 20,000-50,000/mL. Routine preprocedure platelet transfusion may not be necessary for patients with a platelet count of 20,000-50,000/mL.",Pathology,
4873ac63-79fe-4fdb-a63b-1c4064b80d15,Iron is taken up into enterocytes through which of the following?,DMT-2,DMT-1,Ferroprotein 1,GLUT1,1,single,"Ans: B. DMT-1Iron is brought into the cell through an active transpo processProtein DMT-1 (Divalent Metal Transpoer-1),Expressed on the apical surface of enterocytes in initial pa of duodenum.DMT-1 is not specific to iron & transpos other substances like zinc, copper, cobalt & manganese.",Pathology,
c848ac2e-6165-47e9-82ac-a59fb2ac705b,A patient complains of numbness of lower lip. There is no history of tooth extraction . It could be:,Infection,Metastatic neoplasia.,Dental menipulation.,CNS disease.,1,single,,Pathology,
6380bf46-988e-4ed8-8add-f57fa7bb61fc,Most common cyst associated with adjoining vital teeth?,Dentigerous cyst,Globulomaxillary cyst,Periapical cyst,Lateral periodontal cyst,0,single,,Pathology,
b32d6655-6939-4b8d-b7da-e7274a017cfd,Which of the following statement is not true about glomerular basement membrane?,Type III collagen is present,Glomerular basement membrane is stained with PAS,Glomerular basement membrane acts as filtration barrier,Glomerular basement membrane is involved in charge dependent filtration,0,multi,"Ans. a. Type III collagen is present Type IV collagens (not the type HI collagen) are the main components of the basement membrane, together with laminin.""The basement membrane is synthesized by contributions from the overlying epithelium and underlying mesenchymal cells, forming a flat lamellar ""chicken wire"" mesh (although labeled as a membrane; it is quite porous). The major constituents are amorphous nonfibrillar type IV collagen and lantinin."" '""Type IV collagens have long but interrupted triple-helical domains and form sheets instead of fibrils; they are the main components of the basement membrane, together with laminin",Pathology,
62b4984a-2bd0-47b0-ab7c-8cc7027c8303,Which one of the following is not a criterion for making a diagnosis of chronic myeloid leukemia in accelerated phase:,Blasts 10-19% of WBC's in peripheral blood,Basophils 10-19% of WBC'S in peripheral blood,Increasing spleen size unresponsive to therapy,Persistent thrombocytosis (>1000 x 109/L) unresponsive to therapy,3,single,"Answer is D (Persistent thrombocytosis > 1000 x 109/L positive to therapy)Accelerated phase is associated with thrombocytopenia (9/L) and not thrombocytosis.Although multivariate analysis derived criteria also place blood or marrow basophils > 20% in disease criteria, other criteria do consider marrow and peripheral basophils > 10% as a criteria and hence option (D) is the single best answer here.Accelerated phase of CML: It is defined by the development of increasing degrees of anemia unaccounted for by bleeding or chemotherapy and is defined by several criteria. Multivariate analysis derived criteria Other commonly used criteriaCytogenetic clonal evolution Blood or marrow blasts between 10 and 20% Increasing drug dosage requirementBlood or marrow basophils > 20% Marrow reticulum or collagen fibrosis Platelet count < 100 x 10deg/L unrelated to therapy Marrow or peripheral blasts > 10%Marrow or peripheral basophils eosinophils - 10% Triad of WBC > 50 x 109/L, haematocrit < 25% and Mai,100 liP/L not controlled ii1111 therapy Unexplained fever or bone pain",Pathology,
ba705377-5543-4350-8483-bf984e4ccf15,In Xerostomia the salivary pH is:,Unaffected,Low,High,increased in morning & decreases in day,1,single,,Pathology,
3fa4b9e1-0992-4f0f-b2c5-c3b620d91bd2,The most common odontogenic tumour which occurs in relation to an unerupted tooth in the anterior maxilla:,Odontogenic adenomatoid tumour,Odontoma,Myxoma,Cementifying fibroma,0,single,,Pathology,
68dc3363-c18b-47c7-b20d-c538cc7febc8,"The most common intraoral location for a pigmented
nevi is the",Hard palate,Soft palate,Buccal mucosa,Floor of mouth,0,single,,Pathology,
46fe2094-87db-4117-b06f-7a7bebb94646,Median rhomboid glossitis is associated with:,Burning mouth syndrome,Fungal infection,Bacterial infection,Absence of filiform papillae,3,single,,Pathology,
d6f5cf46-9b31-4489-8989-beff9c456484,Translocation seen in Ewing's sarcoma is:,"t(8,11)","t(11,22)","t(11,18)","t(14,18)",1,single,"Ans: B. t(11,22)Genetic exchange between chromosomes can cause cells to become cancerous. Most cases of Ewing's sarcoma (85%) are the result of a translocation between chromosomes 11 and 22, which fuses the EWS gene of chromosome 22 to the FLI1 gene of chromosome 11. Other translocations are at t(21;22) and t(7;22).",Pathology,
592dc3ce-d34f-4426-91b5-01556d31b89f,All the following markers are expressed on the surface of T-cells at some stage of development except:,CDIa,PAX5,CD 34,Tdt,1,multi,"Answer- B. PAX5PAXS is a B-cell transcription factor, essential in normal B-cell lymphopoiesis. T-cell never express PAXS throughout its development CD-1a, CD34 and Tdt are expressed on T-cells.T cell - CDl, CD2, CD3, CD4, CD5, CD7, CD8, cCD3, lymphoid TdT.",Pathology,
783aaf31-fd64-4f4e-aa67-93c00cb407ad,Which of the following is not associated with haemorrhage?,Ecchymosis,Petechiae,Melanosis,Purpura,2,single,,Pathology,
bd0ed5fa-d212-4dfc-bba3-9706fe6a228d,Which of the following is most common location of intracranial neurocysticercoses:,Brain parenchyma,Spinal cord.,Basal cisternae.,Medulla oblongata.,0,single,"Cysticercosis is a parasitic infection that results from ingestion of eggs from the adult tapeworm. When cysticercosis involves the central nervous system, it is called neurocysticercosis.
The cyst degenerates, leaks fluid from the larval cyst into the brain parenchyma, generating a strong immune response, characterized by enhancement on CT and MRI
Downs Syndrome
It is first seen either with seizures (70-90%) or headache.",Pathology,
e03a6d53-0c8b-4bf7-9710-c19083bcb018,A 60-year-old has got severe bulla and target lesion which erythema around halo and genital lesions:,Stevens Jhonson syndrome,Herpes zoster,Herpes simplex,Herpangina,0,single,"Stevens — Johnson syndrome is very severe bullous form of erythema multiformae and is characterized by oral, ocular and genital lesions.",Pathology,
752e362f-7162-4590-bb2f-fc6dc270a065,Gene for ectodermal dysplasia with cleft lip and palate,ED-1,GJB6,PVRL1,R P73,2,single,,Pathology,
605726f9-65ea-400a-987f-c07d48525120,Which of the following statements regarding Kawasaki disease is true –,Associated with coronary artery aneurysm in up to 25% of untreated cases,It is the most common cause of vasculitis in children,IV immunoglobulins are recommended only if coronary artery is involved,Lymph node biopsy is used for diagnosis,0,multi,"""Coronary artery aneurysm develop in up to 25% of untreated patients"" - Nelson 
Kawasaki disease

Kawasaki disease, also known as lymph node syndrome, mucocutaneous-lymph node syndrome, and infant polyarteritis, is a poorly understood self-limited vasculitis that affects many organs, including the skin mucous membrane, lymph nodes, heart and blood vessel walls.
It is usually seen in children younger than 5 years.
Kawasaki disease predominantly affect medium sized vessels, but may also affect small or large vessels.

Presentation

Presenting features may be divided into : -

1. Mucocutaneous, lymphnode involved

Often begins with high grade fever.


Erythma of mouth, red cracked lips, a strawberry tongue.
Bilateral conjuctival injection with iritis and keratic precipitate.
Red palms and soles
Rash, which may take many forms (but not vesicular), on trunk.
Rash with peeling of skin in genital area perineal desquamation.
Cervical lymphadenopathy
Beau's lines (transverse grooves on nails).


Arthralgia

2. Heart

The cardiac complications are the most important aspect of the disease.
These are due to coronary vasculitis.


Vasculitis causes coronary ectasia and coronary artery aneurism.


Aneurism may lead to MI and sudden death.


Myocarditis, pericarditis with small pericardial effusion.


Valvular regurgitation

Laborator findings
Lymph node biopsy does not aid the diagnosis of Kawasaki disease (not used)

The diagnosis of Kawasaki disease is based on presence of specific clinical signs (Clinical criteria).
These is no specific laboratory test",Pediatrics,
77a4b51b-b0d3-44fc-bed3-2ecccad80de0,"A 2 year old boy has vitamin D refractory rickets. Investigations show serum calcium 9 mg/dl. Phosphate 2.4 mg dl, alkaline phosphate 1040 parathyroid hormone and bicarbonate levels are normal. The most probable diagnosis is –",Distal renal tubular acidosis,Hypophosphatemic rickets.,Vitamin D dependent rickets,Proximal renal tubular acidosis,1,single,,Pediatrics,
82f0f5d7-996b-49cc-8c8c-b9ff7cb35ecc,Cystinuria is characterised by –,Generalised aminoaciduria,Systemic acidosis,Deposition of cystine crystals in Renal tubular cells,Recurrent urinary caliculi,3,single,"Cystinuria

It is an autosomal recessive disorder.
The disease is caused by a defective high affinity transporter for L-cystine and diabasic amioacids present in the proximal tubules.
It is characterize by recurrent kidney stone formation.",Pediatrics,
dc020962-d8a1-4790-b268-c6dadb000137,A term neonate with unconjugated hyperbilirubinemia of 18 mg/dl on 20th day. All are common causes except –,Breast rnilk jaundice,Congenital cholangiopathy,G 6PD deficiency,Hypothyroidism,1,multi,"This child has unconjugated hyperbilirubinemia, while congenital cholangiopathy causes conjugated hyperbilirubinemia.
reastfeeding jaundice and Breastmilk jaundice 

There is strong association between exclusive breastfeeding and neonatal jaundice.
A few babies who remain on exclusive breast feed develop jaundice in the second week of life and continue well into the third month. This is called breastmilk jaundice.
A bilirubin level of over 20 mg/dl may be attained. (It is presumed to be due to inhibitory substances in the breastmilk that interfere with bilirubin conjugation e.g. pregananediol and free fatty acids).
Temporary interruption of breastmilk feeds will dramatically reduce the serum levels of bilirubin and there may be slight increase in bilirubin when breast feeding is resumed, but it never reaches the previous levels. Hypothyroidism  
Persistent elevation of indirect bilirubin is the first sign of congenital hypothyroidism in neonates.
This is due to decreased activity of UDPGT for weeks or months after birth.
At least 10% of all infants with congenital hypothyroidism will have jaundice as the presenting symptom.
Treatment with thyroxine promptly alleviates jaundice.

G-6PD deficiency 

There is hemolytic anemia that results in increased production of unconjugated bilirubin.",Pediatrics,
56a4d5b8-c2e7-4534-9511-a30ff0769814,A child is diagnosed to have acute gastroenteritis. The consulting pediatrician wants to send a stool sample to a lab which is 16-18 hours away. Which of the following mediums should he use to send this sample –,Charcol cotton bud,Carry Blair medium,Sterilized jar,A medium with high CO2 content,1,single,"In acute gastroenteritis stool culture should be obtained as early as possible.
""Fecal specimens that cannot immediately be plated for culture can be transported to the laboratory in a non-nutrient holding medium such as Carry-Blair to prevent drying or overgrowth of specific organisms"".",Pediatrics,
66092ccf-9a06-466a-a08f-8964f3091a9c,In a 4 year old child with ASOM the infecting of organism is likely to be –,Pneumococcus,H.influenza,Streptococcus,Staphylococcus,0,single,"Three most common organisms causing ASOM -4 S. pneumoniae (40%), H. influenzae (25-30%), Moraxella, catarrhalis (10-15%)
Note - H.influenzae causing ASOM is nontypable. The incidence of H.influenzae type 'b' has decreased because of widespread use of Hib vaccine.",Pediatrics,
a9eb877d-bc11-4923-88b2-97193a8d52eb,Absence of which of the given milestones in a 3 year old child should be called delayed development?,Hopping on one leg,Drawing square,Feeding by spoon,Catching a ball reliably,2,multi,"18 Months Walks up/down stairs with help Throws a ball overhand Jumps in place Builds 3-4 blocks tower Turns 2-3 book pages Scribbles Uses cup and spoon 10+ word vocabulary Identifies common objects Has temper tantrums Understands ownership (""mine"") Imitates others 3-4 years old Movements milestones Hops and stands on one foot up to five seconds Goes upstairs and downstairs without suppo Kicks ball forward Throws b all overhand Catches bounced ball most of the time Moves forward and backward with agility Milestones in hand and finger skills Copies square shapes Draws a person with two to four body pas Uses scissors Draws circles and squares Begins to copy some capital letters",Pediatrics,AIIMS 2017
ca5cb321-54b4-4b5f-a507-0493c19af96f,Which of the following statements about cystic fibrosis (CF) is not true –,Autosomal recessive disorder,Abnormality in CFTR which leads to defective calcium transport,Mutation in cystic fibrosis transport regulator,All of the above,1,multi,"Cystic fibrosis is an autosomal recessive disorder of ion transport in epithelial cells that affect fluid secretion in exocrine glands and the epithelial lining of the respiratory, gastrointestinal and reproductive tracts.
Cystic fibrosis occurs due to mutation in the CFTR gene.
CFTR was initially recognized as chloride conductance channel but it is now recognized that CFTR can regulate multiple ion channels and cellular processes. These include :
Chloride channels


Potassium channels
Gap junction channels
Bicarbonate ions",Pediatrics,
7697c864-514c-4a73-8ce4-ea6cf0d0b651,Sequential arrangement of fetal scans -,Growth scan,Triple marker,Anomalous Scan and NT scan,All,3,multi,"Ans: D. AllThe NT scan must be done between 11 and 14 weeks pregnant, because this is when the base of baby's neck is still transparent. (The last day for scan is 13 weeks and 6 days pregnant.)Triple marker test is performed in pregnant women at the end of first trimester and the beginning of the second trimester.The anomaly scan, also sometimes called the anatomy scan, 20 week ultrasound, or level 2 ultrasound, is a pregnancy ultrasound performed between 18-22 weeksA growth scan is an ultrasound scan that determines whether your baby's growth is normal. Doctors typically recommend it for women during the third trimester of pregnancy; one of the reasons it is also a fetal growth scan between 28 weeks and 32 weeks of pregnancy.",Pediatrics,
41fac382-483b-4573-99c4-555b80dff3bc,"All are true about rheumatic fever, except –",Common in poor socioeconomic group,Develops after streptococcal pharyngitis,Communicable disease,Seen in 5–15 years of children,2,multi,"Rheumatic fever

Rheumatic fever is an acute immunologically mediated multisystem inflammatory disease that occurs few weeks after an episode of group A streptococcal pharyngitis.
The disease is immune mediated, not a communicable disease.
	Epidemiology ofAcute Rheumatic fever.
The epidemiology of acute Rheumatic fever is identical to that of group A streptococcal upper respiratory tract infection.
As is the case of streptococcal sore throat, acute rheumatic fever most often occurs in children, the peak age related incidence is between 5-15 years.
Epidemiological risk factor for rheumatic fever, include lower standards of living especially crowding, the disease has been more common among socially and economically disadvantaged populations.

Pathogenesis of Rheumatic fever

It is strongly suspected that acute Rheumatic fever is a hypersensitivity reaction induced by group A streptococci but the exact pathogenesis remains uncertain despite many years of investigation.
Although the precise factor or factors that confer this property are unknown, highly rheumatogenic strains, share certain biological characteristic.
It is believed that antibodies directed against the M proteins of certain strains cross reacts with glycoprotein antigens in the heart, joints and other tissues. These strains are (1, 3, 5, 6, 18).
The M proteins molecules has a particular surface exposed antigenic domain against which Rheumatic fever patients mount a strong antibody response. These antibodies against the M proteins cross reacts with glycoproteins antigens in the heart, joints and other tissues because these glycoproteins share similar features with M antigenic domain.",Pediatrics,
cd26e28e-1b7b-4873-8031-d69f1b75a277,A 30–year old lady delivered a healthy baby at 37 week of gestation. She was a known case of chronic hepatitis B infection She was positive for HBsAG o but negative for HBeAG. Which of the following is the most appropriate treatment for the baby –,Both active and passive immunization soon after birth,Passive immunization soon afte birth and active immunization at 1 year of age,Only passive immunization soon after birth,Only active immunization soon after birth,0,multi,"Immunization of infants born to i sAg positive women. 

These infants should receive both active and passive immunization soon after birth.

The first dose of active immunization should be accompanied by administration of .5 ml of HBIG as soon after delivery is possible, because the effectiveness decreases rapidly with increased time after birth.

Subsequent doses of active immunization should be given at 1-2mo, and 6 mo of age.",Pediatrics,
5fa2e23f-c19c-4828-b240-59b7a0a84834,What should be the ideal temperature in delivery room for the neonates to be kept in warmer?,22-26degC,28-30degC,30-35degC,37degC,0,single,"Ans: A. 22-26degC(Ref Ghai 8/e p133).Nursery temperature:Ideal temperature in delivery room for neonates in warmer state - 22-26degC (72-78""F).Should be free from drill of air.Ventilation system for each delivery & resuscitation room designed to control ambient temperature between 72-78 degrees Fahrenheit (22-26 degrees Centigrade) during delivery, resuscitation & stabilization of newborn.",Pediatrics,
867140e4-9b9f-4784-b252-9720f89a385e,A 6 months old child having severe dehydration comes to the casualty with weak pulse and unrecordable B.P. Repeated attempt in gaining I.V. access has failed – The next best step is –,Try again,Jugular vein catheterization,Intra osseus I.V. fluids,Venesection,2,multi,"""If I.V. route is unsuccessful, introasseus access in the proximal tibia of an uninjured leg is the preferred alternative for children younger than 6 yrs. In children older than 6 yrs a percutaneous femoral venous line should be attempted.",Pediatrics,
3101996f-b393-4e05-9cb4-542df72f1b5c,A five year old child presents with left ventricular hypertrophy and central cyanosis what is the most probable diagnosis –,Tricuspid atresia,Eisenmenger syndrome,Tetrology of Fallot,Total anomalous pulmonary venous drainage,0,multi,"""Left axis deviation and left ventricular hypertrophy are usually present on electrocardiogram distinguishing tricuspid atresia from most other cyanotic heart lesions.

The combination of cyanosis and left axis deviation is highly suggestive of tricuspid atresia.""
- Nelson irk p. 1913
Tricuspid atresia 

Congenital absence of tricuspid valve is called tricuspid atresia
	TA has following features : -


Absence of tricuspid valve
Hypoplastic right ventricle with absence of inflow portion of RV


So, blood can not flow directly from right atrium to right ventricle and following associated defect are neccessary for survival : -


For flow of blood from RA to LA Patent foramen ovale or ASD.
For flow of blood from LV to RV --> VSD (VSD is always muscular in tricuspid atresia)


Therefore blood flow in following direction.",Pediatrics,
822d5c68-39fe-40e8-97ef-f50d7af91ebb,A neonate develops encephalitis without any skin lesions. Most probable causative organisms is –,HSV I,HSV II,Meningococci,Streptococci,1,single,"Herpes simplex viruses


Herpes simplex is an important cause of encephalitis in the neonate, the infection acquired during delivery from the vaginal tract.
But it cause vesicular, ulcerative skin lesions
Even though it causes skin lesions, its our best option, as Nelson writes -
"" The hallmark of neonatal HSV infection- the vescicular ulcerative skin lesions are presnt in only 30 to 43% of children at presentation; one third will never manifest skin lesions.""
Out of the.two types of Herpes; Neonatal herpes is mainly caused by type II IISV (75 to 80%).

About other options
Meningpcocci

Its a rare cause of infection in neonates as neonates have antibodies (from mother) against meningiococcus which protects them for the initial 3 to 6 months of life.

Streptococci

Though streptococcus B is a common infection of neonates, it does not cause encephalitis.

RAIN TUMORS 
You will frequently read the terms --> Infratentorial, supratentorial, Posterior cronial fossa in relation of Brain tumours, so I am giving very brief introduction

Supratentorial region of the brain is located above the tentorium cerebelli; and contains the cerebrum.
The infratentorial region of the brain is located below the tentorium cerebelli and contains the cerebellum and brainstem.
Brain stem and cerebellum are contained in the posterior cranial fossil.
As brain stem and cerebellum are infratentorial in location and contained in posterior cranial fossa -› Their tumors are infratentorial posterior fossa tumors, e.g., cerebellar astrocytoma, brainstem glioma, medulloblastoma (cerebeller).",Pediatrics,
bd279945-7401-4ea3-9f54-bcda518ecc9c,"A 2 months old child was brought to the subcenter by his mother with complaints of fever for two days. Weight of the child is 2 kg. On examination, the child is restless and irritable, skin pinch went back in 2 seconds, oral mucosa is dry and eyes were sunken. There were ten pustules on his forehead. What should be done at the subcenter?",Refer to higher center with mother giving frequent sips of ORS.,"Immediately admit the child, give IV fluids and then refer to higher center.",Give first dose of antibiotic and refer to higher center in an ambulance with sips of ORS along the way.,Send child home with few packets of ORS and call after 3 days.,2,multi,"Ans: C. Give first dose of antibiotic and refer to higher center in an ambulance with sips of ORS along the way.(Ref .Ghai 8th/e p752-753: IMNCI Guidelines).Multiple signs of possible serious bacterial infection (10 skin pustules, diarrhea with severe dehydration & weight = 2 kg which is <-3SD).Hence, child should be immediately given first dose of injectable antibiotic, kept warm & referred to hospital with sips of ORS along the way",Pediatrics,
605c9835-95d4-4a5e-b400-09bf38e75e4c,"An adolescent school girl complaints of dropping objects from hands, it gets precipitated during morning and during exams. There is no history of loss of consciousness and her cousin sister has been diagnosed with epilepsy. EEG was done and was suggestive of epileptic spikes. What is the diagnosis?",Juvenile myoclonic epilepsy,Atypical absence,Choreo - athetoid epilepsy,Centrotemporal spikes,0,single,"- History given suggests the diagnosis of Juvunile myoclonic epilepsy Juvunile myoclonic epilepsy ( Janz Syndrome ) - Most common generalized epilepsy in young adults. - Stas in early adolescence with 1 or more of: Myoclonic jerks in morning, causing patient to drop things Generalized tonic-clonic seizures upon awakening Juvenile absences. - Sleep deprivation and photic stimulation can act as precipitants. - EEG shows generalized 4-5 Hz polyspike and slow wave discharge. OTHER OPTIONS: Atypical absence seizures - Less abrupt onset and offset of loss of awareness - Associated myoclonic components and tone changes of head and body - Precipitated by drowsiness - Accompanied by 1 to 2 hz spike and slow wave discharge. Benign childhood epilepsy syndrome with centrotemporal spikes - Rolandic epilepsy - Stas during childhood and is outgrown in adolescence. - Child wakes up at night owing to focal seizures causing buccal and throat tingling and tonic clonic contractions of 1 side of face, with drooling and inability to speak but with preserved consciousness and comprehension. - EEG shows typical broad based centrotemporal spikes that are markedly increased in frequency during drowsiness and sleep. - MRI is normal. - Patient respond well to carbamazepine.",Pediatrics,AIIMS 2018
a1546ddd-5e66-42f2-897f-90fce5601b72,Which of the following inborn errors of metabolism is associated with mental retardation –a)  Alkaptonuriab)  Homocystinuriac)  Pentosuriad)  Galactosemia,c,d,bd,ac,2,single,"Metabolic disorders associated with mental retardation.

Aminoaciduria —› Phenylketonuria, homocystinemia, histidinemia
Galactosemia
Mucopolysaccharidosis",Pediatrics,
8d0b854f-93fb-43ae-a1b9-d489ea68103b,"A 2 month old girl has failure to thrive, polyuria and medullary nephrocalcinosis affecting both kidneys. Investigations show blood pH 7.48, bicarbonate 25 mEq/l, potassium 2 mEq/l, sodium 126 mEq/l and chloride 88 mEq/l. The most likely diagnosis is -",Distal renal tubular acidosis,Primary hyperaldosteronism,Bartter syndrome,Pseudohypoaldosteronism,2,multi,"Clinical features of the infant --> Polyuria, Growth retardation, Medullary Nephrocalcinosis Electrolyte abnormalities: -

Decreased potassium (Normal 3.5 — 5.0 meq/L)                 o Normal Bicarbonate (Normal 21-30 meq/L)
Decreased sodium (Normal 136 — 145 ineq/L)                    o Increased pH (Normal 7.38 — 7.44 meq/L)
Decreased Chloride (Normal 98 — 106 meq/L) 
	C/F and electrolyte abnormalities in Bartter's syndrome

a Hypokalemia                                o Polyurea and Nocturea (d/t hypokalemia)

Metabolic alkalosis                    ❑ Increased urinary chloride (cause Hypochloremia)
Normal to low blood pressure o Hypomagnesemia (seen in minority of patient)
Growth retardation                    o Hypercalciurea (causes nephrocalcinosis which is visible on ultrasound) Other options

Distal renal tubular acidosis      - It can be easily ruled out as it causes acidosis not alkalosis
Primary hyperaldosteronism - In primary hyperaldosteronism, Sodium level is always increased and the B.F. is high.
Pseudo hypoaldosteronism             - Aldosterone level is normal or increased but there are features of aldosterone deficiency such as decreased sodium and increased potassium.",Pediatrics,
9572a3f9-b8a0-4fc4-96a1-cc0409721155,BCG is maximally protective against:-,Pulmonary TB,Pulmonary and CNS TB,CNS and Disseminated TB,Extra pulmonary TB,2,multi,"BCG VACCINE: - Vaccine used in India- Copenhagen strain - Primarily includes cell-mediated immunity - It has low protective efficacy against primary infection & pulmonary infection & all forms of TB - But enables satisfactory protection against severe forms of TB like Miliary TB, Tubercular meningitis & reduces moality",Pediatrics,AIIMS 2018
a79f09ab-a292-4a46-ac30-dbf9daadc72a,A young man was on high protein diet. After 3 days he developed weakness. Blood investigation revealed hypoglycemia. Hypoglycemia is due to inhibition of which of the following enzymes,Glucose 6 phosphatase,Glycogen phosphorylase,Phosphoglucomutase,PEP carboxylase,3,single,Answer- D. PEP carboxylase,Medicine,
a35fecfa-0c54-497b-957c-58da96b3716a,CPR should have a ratio of chest compression to mouth breathing of:,1:04,4:01,2:03,3:02,1,single,,Medicine,
68589d4c-ad15-4989-a235-a242d226503a,Peripheral eosinophila with renal failure is least likely to be possible in:,Drug-induced interstitial nephritis,Drug-induced interstitial nephritis,Atheroembolic renal failure,Polyangitis nodosa,3,single,Answer. d. Polyangitis nodosa (ref- Wallach interpretation of diagnostic test 8/e pg 95-96)Peripheral eosinophilia with renal failure is least likely to be possible in polyangitis nodosa.,Medicine,
059b7c1c-bc8d-499d-ba18-42f173fc6501,"In a patient with dengue hemorrhagic fever, which of the following is most impoant to monitor?",Hemoglobin,TLC,Platelet count,Hematocrit,3,single,"Ans: D. Hematocrit(Ref: Harrison 19/e p1319, 1322)In a patient with dengue hemorrhagic fever (DHF), hematocrit is most impoant parameter to monitor. Diagnosis of DHF needs the presence of rise in hematocrit 420% or more i.e. Hemoconcentration.Despite the name, the critical feature that distinguishes DHF from dengue fever is not hemorrhaging, but rather plasma leakage resulting from increased vascular permeability",Medicine,
3b6a211f-c575-44fd-b0c4-77bf1152bcb6,"According to WHO guidelines, latent TB should be ruled out in all the following situations except:",Before treatment with TN F-alpha inhibitors,Chronic alcoholics,Silicosis,Hemodialysis,1,multi,"Ans: B. Chronic alcoholicsAccording to WHO guidelines, latent TB should be ruled out before treatment with TNF-alpha inhibitors, in patients of silicosis and patients undergoing hemodialysis among the provided options.Specific High-risk PopulationsHIV infectiondegRecent contact with an infectious patientInitiation of an anti-tumor necrosis factor (TNF) treatmentdegReceiving dialysisdegReceiving an organ or hematologic transplantation SilicosisdegBeing in prisonBeing an immigrant from highTB burden countriesBeing a homeless personBeing an illicit drug user",Medicine,
9c7e163e-d22f-43d9-8c77-fb036bc0b064,"A 60 years old patient who had myocardial infarction 2 weeks back, the lipid profile is done for a patient and reveals HDL 32 mgldL, LDL 126 mg/dl, TG 276 mgl/dL. Which of the following is preferred for this patient ?",Rosuvastatin + Fenofibrate,Fenofibrate alone,Rosuvastatin 10 mg,Atorvastatin 80 mg,3,single,"Answer- D. Atorvastatin 80 mgWhen lipid-lowering agents are indicated, the treatment is staed with IIMG Co-A reductase inhibitors (statins). High intensity statin therapy should be staed in the patients with presence of clinical atherosclerotic cardiovascular events (MI in this patient). In high intensity statin therapy, either atorvastatin (40-80 mg/day) or rosuvastatin (20-40 mg/day) should be given.High lntensity Statin TherapyLowers LDL cholesterol by approximately 50% .Drugs used:Atorvastatin (40-80 mg)Rosuvastatin (20-40 mg)",Medicine,
7f88c1d5-fa5c-4502-aa06-9bb265fda88e,Facial nerve injury during forceps delivery in labour is due to:,Mastoid process is absent at birth,Parotid gland in developing stage,Beak of forceps engages main trunk of facial Nerve,Sublingual hematoma during delivery causes neuropraxia,0,single,,Medicine,
7d6455c7-5b76-4e75-84e6-0e37f920fa5a,"A 22 year old female in emergency presents with sore throat from 3 days, headache and vomiting, blood pressure 90/50, tiny red spots distal to sphygomomanometer cuff",Brucella species,Neisseria Meningitidis,P.falciparum,Salmonella species,1,single,,Medicine,
be284b52-a2f5-4b28-8d48-f1101176661f,With reference to Bacteroides fragilis the following statements are true except:,B. fragilis is the most frequent anaerobe isolated from clinical samples,B. fragilis is sensitive to metronidazole,The lipopolysaccharide formed by B. fragilis is structurally & functionally different from conventional endotoxin.,Shock & DIC are common in Bacteroides bacteremia,3,multi,,Medicine,
5cd9cad4-7480-47d8-8266-b3a4fc04a9e7,Deep y descent in JVP is seen in all except:-,Cardiac tamponade,RCM,Constrictive pericarditis,Tricuspid regurgitation,0,multi,Option A- Cardiac tamponade- y descent absent as hea can't relax Bag of fluid squeezing hea from outside passive filling of blood in the ventricle. Option D- Tricuspid regurgitation CV wave -feature of severe TR as CV wave is positive. Step y descent Steep x & Step Y causes= Constrictive pericarditis Restrictive cardiomyopathy Rapid ventricular filling || d/t Calcification outside hea Fibrosis of hea( Diastasis impaired) Step x absent Y = in cardiac tamponade | As no relaxation Option B- shows steep y Option C- shows steep y,Medicine,AIIMS 2019
bbc08675-2e06-4229-aecc-74dbf064a4bd,Sublingual tablet or sublingual GTN metered dose aerosol usually relieve angina in,15 sec,2-3 min,10-12 min,30 min,1,multi,,Medicine,
