id,question,opa,opb,opc,opd,cop,choice_type,exp,subject_name,topic_name
16b0d12a-6521-4f27-a70f-2726a7a3f6a3,Treatment of choice in childhood thyrotoxicosis :,Radio Iodine,Lugols Iodine,Carbimazole,Surgery,2,single,"Most pediatric endocrinologists recommend initial medical therapy using antithyroid drugs rather than radioiodine or subtotal thyroidectomy.
The 2 antithyroid drugs in widest use are methimazole and propylthiouracil.",Pediatrics,
23cdcc3c-aabd-403a-b2f7-59ecfab6ed23,Palpable purpura is seen in all. except –,H.S. Purpura,Mixed cryoglobulinemia,Giant cell arteritis,Drug induced vasculitis,2,multi,,Pediatrics,
c7d3b43e-bcf6-4d61-bca9-552c07da0d6f,All of the following groups of newborns are at an increased risk of hypoglycemia except –,Birth asphyxia,Respiratory distress syndrome,Maternal diabetes,Post term infant,3,multi,"Neonatal hypoglycemia is, seen in preterm infants (not post term)",Pediatrics,
176b116a-244a-4bb5-a162-f43d5a340a0e,A child presented in the OPD with multiple permeating lesions involving all the bones of the body which of the following is the most probable diagnosis :,Neuroblastoma,Metastasis from osteosarcoma,Histiocytosis X,Metastasis from Wilm's tumour,2,multi,"Osteolytic lesions in a child involving all the bones of the body points towards the diagnosis of Histiocytosis X.
The bony lesions in Histiocytosis x can present as a single lesion or as a wide spread disease involving virtually any bone of the body.
The lesions are osteolytic and the common sites of involvement are --> Skull, Vertebrae, Ribs & Clavicle.

​About other choices :

Metastasis from Wilm's tumour  -   It can be easily be excluded as the metastatic from Wilms' tumour does not involve bones.
Neuroblastoma  -  Though it can involve any bone of the body, but simultaneously involvement of all the bones of the body without any common manifestation is very unlikely to be neuroblastoma.
Metastasis from Osteosarcoma - Metastasis from osteosarcoma commonly goes to lung not bones.",Pediatrics,
2e78ce60-b4af-41c4-b2bd-595a6e728c1d,A child is admitted on 7 days of life with severe respiratory distress and shock. He was discharged 2 days back healthy. What could be the probable diagnosis –,VSD large,Hypoplastic left heart syndrome,Ebstein anomaly,AP window defect,1,single,"livpolastic left heart syndrome 

Hypoplastic left heart syndrome occurs when parts of the left side of the heart (mitral valve, left ventricle, aortic valve, and aorta) do not develop completely. The condition is present at birth (congenital).
Hypoplastic left heart is a rare type of congenital heart disease. It is more common in males than in females. As with most congenital heart defects, there is no known cause. About 10 % of patients with hypoplastic left heart syndrome also have other birth defects.
The problem develops before birth when the left ventricle and other structures do not grow properly, including the:

(i) Aorta-the blood vessel that carries oxygen-rich blood from the left ventricle to the entire body
Entrace and exit of the ventricle
Mitral and aortic valves

This causes the left ventricle and aorta to be poorly developed, or hypoplastic. In most cases, the left ventricle and aorta are much smaller than normal.
In patients with this condition, the left side of the heart is unable to send enough blood to the body. As a result, the right side of the heart must maintain the circulation for both the lungs and the body. The right ventricle can support the circulation to both the lungs and the body for awhile, but this extra workoad eventually causes the right side of the heart to fail.
The only possibility of survival is a connection between the right and left side of the heart, or between the systemic

arteries and pumonary arteries (the blood vessels that carry blodd to the lungs). Babies are normally born with two
of these connections:
(i) Foramen ovale (a hole between the right and left atrium)
Ductus arteriosus (a small vessel that connects the aorta to the pulmonary artery)

Both of these connections normally close on their own a few days after birth.
In babies with hypoplastic left heart syndrome, blood from the right side of the heart travels through the ductus arteriosus. This is the only way for blood to get to the body. if the ductus arteriosus is allowed to close in a baby with hypoplastic left heart syndrome, the patient may quickly die because no blood will be pumped to the body.
Babies with known hypoplatic left heart syndrome are usually started on a medicine to keep the ductus arteriosusopen.
Because there is little or no flow out of the left heart, blood reaming to the heart from the lungs needs to pass through the foramen ovale or an atrial septal defect (a hole connecting the collecting chambers on the left and right sides of the heart) back to the right side of the heart. If there is no foramen ovale, or if it is too small, the baby could die. Patients with this problem have the hole between their atria opened, either with surgery or using a thin, flexible tube (heart catheterization).

Symptoms

At first, a newborn with hypoplastic left heart may apper normal. Symptoms usually occur in the first few hours of life, although it may take up to a few days to develop symptoms. These symptoms may include:


Bluish (cyanosis) or poor skin color
Cold hands and feed (extremities)


Lethargy


Poor pulse
Poor suckling and feeding
Pounding heart
Rapid breathing
Shortness of breath.
Since the systemic circulation is dependent on the patent ductus arteriosus the closure of ductus arterious leads to shock.
Signs of heart failure usually appears within the first few days or weeks of life and include dyspnoea, hepatomegaly and low cardiac output. When PDA closes suddenly shock occurs all the peripheral pulses may be weak or absent.

Ventricular septal defect

These patients with VSD's become symptomatic around 6-10 weeks of age.
They usually present with congestive cardiac failure.

Ebstein's anomaly 

Ebstein's anomaly consists of downward displacement of an abnormal tricuspid value into the right ventricle.
These patients usually present in teenage/adolescent years.
They may also present in infancy but they usually do not present with shock or severe hypoperfusion.

Aorticopulmonary window defect

An Aorticopulmanry window defect consists of a communication between the ascending Aorta and the main pulmonary artery.
In these cases minimal cyanosis is present and they may present with heart failure in infancy.",Pediatrics,
ca2561d2-80a5-439b-949c-98d7c9dfb448,What is NOT a major criteria for Rheumatic heart disease –,Arthritis,Carditis,Subcutaneous nodule,Raised ASLO titer,3,single,,Pediatrics,
d95f1158-fa4b-4229-98c5-40f4dc2bacec,"A 3.5 kg male infant born at term after an uncomplicated pregnancy and delivery develops respiratory distress sholy after bih and requires mechanical ventilation. The chest radiograph reveals a normal cardiothymic silhouette but a diffuse ground glass appearance to the lung fields. Surfactant replacement fails to improve gas exchange. Over the first week life, the hypoxemia worsens. Results of routing culture and echocardiographic findings are negative. A term female sibling died at 1 month of age with respiratory distress. Which of the following is the most likely diagnosis?",Neonatal pulmonary alveolar proteinosis,Meconium aspiration,Total anomalous pulmonary venous return,Disseminated herpes simplex infection,0,single,"Ans: A. Neonatal pulmonary alveolar proteinosis(Ref. Nelson 20/e p852, 2119)Suggestive of neonatal pulmonary alveolar proteinosis.Pulmonary alveolar proteinosis:Disorder characterized by intra-alveolar accumulation of pulmonary surfactant.Two clinically distinct forms of pulmonary alveolar proteinosis are seen:Fatal form: Presenting sholy after bih (congenital PAP)Gradually progressive form: Presenting in older infants & children.Clinical manifestation:Immediately apparent in the newborn period & rapidly leads to respiratory failure.Clinically and radiographically indistinguishable from more common disorders of the newborn that lead to respiratory failure including pneumonia, generalized bacterial infection, respiratory distress syndrome and total anomalous pulmonary venous return with obstruction.",Pediatrics,
c86f02db-18ea-4ef1-a03a-1bee6d661c7b,Which of the following is not an example of a syndrome caused by uniparental disomy?,Prader-Willi syndrome,Angelman syndrome,Russell-Silver syndrome,Bloom syndrome,3,single,"Answer- D. Bloom syndromeUniparental disomy is the term used when both chromosome of a pair of chromosome is a person with normal number of chromosome, have been inherited from only one parent (Normally one chromosome of a pair is inherited from only one parent).The two chromosomes inherited from the same parent maybe identical (Uniparental isodisomy) or different (Uniparental heterodisomy).In Uniparental isodisomy, both chromosomes in the pair are identical; consequently the genes on both chromosomes are also identical.Angelman syndrome, Prader-Willi syndrome and Russell-Silver syndrome are ossociated with uniparental disomy.",Pediatrics,
6fe48790-f8f0-4c37-8dae-a76ddbac8a7a,Normal anion gap metabolic acidosis seen in all except?,Proximal A,Severe pancreatitis,Diarrhea,Salicylates poisoning,3,multi,"Classification of Anion GAP: High anion gap M.A Normal Anion gap M.A High Mud FLES Normal USed CARP Methanol Uremia DKA Paraldehyde IEM, Iron, INH Lactic acidosis Ethanol, athylene glycol Salicylate Ureterostomy Small bowel fistula Extra chloride Diarrhea Carb anhydrase inhibitor Adrenal insufficiency RTA Pancreatic Fistula",Medicine,AIIMS 2017
148f5ca1-0e61-4e4a-a19a-47df89cb1689,"In Myocardial infarction, the major pathology is",Ischemia caused by dynamic obstruction of a coronary artery.,Myocardial necrosis caused by acute occlusion of a coronary artery.,Ischemia due to fixed atheromatous stenosis of one or more coronal artery.,Altered conduction due to ischemia or infarction.,1,single,,Medicine,
5603de35-adb1-4612-a9ea-1e719e1aa879,"A patient had a femur fracture for which internal fixation was done. Two days later, the patient developed sudden onset shoness of breath with low-grade fever. What is the likely cause?",Pneumothorax,Fat embolism,Pleural effusion,Congestive hea failure,1,single,"Answer- B. Fat embolism""Fat embolism is a common phenomenon following limb fractures. Circulating fat globules larger than 10 pm in diameter occur in most edults after closed fractures of long bones and histological traces of fat can be found in the lungs and other internal organs.",Medicine,
6345cacc-9150-4410-8add-3153eaed701c,Ptosis may be caused by a lesion of the:,Oculomotor nerve,Superior oblique,Trigeminal nerve,Trochlear nerve,0,single,,Medicine,
5db315ce-ffe3-4f63-9071-d9168619ce60,Severe acidosis occurs during cardiopulmonary resuscitation. The best method to counteract acidosis is to administer:,Glucose intravenously,Epinephrine intravenously,Epinephrine intramuscularly,Sodium bicarbonate intravenously,3,single,,Medicine,
d7a840fd-00b4-4980-a01a-4de04a73d18f,A patient diagnosed with carcinoma of lung presented with a serum calcium level of 16.4 mmol/L. What will be the first step in management?,IV fluids and furosemide,Immediate hemodialysis,Bisphosphonates,Chemotherapy with gemcitabine and carboplatin,0,multi,"Ans: A. IV fluids and furosemide(Ref Harrison 19/e p314; 18/e p361)Hypercalcemia - Initial therapy:Begins with volume expansion to prevent dehydration.4-6 L of intravenous saline required over 1st 24 hr.Use of loop diuretics:Enhances sodium & calcium excretion.Treats underlying co-morbidities (e.g., congestive hea failure).Used only when volume is stable & normal.",Medicine,
36e20a28-fe52-4272-8027-043e6f66ab54,Hand to knee gait in polio is due to involvement of which muscle?,Gastrocnemius,Gluteus medius,Quadriceps,Hamstring,2,single,"Answer-C. QuadricepsDeformity at hip: Flexion, abduction & external rotationDeformity at knee: Triple deformity of flexion' posterior subluxation & external rotationFoot: Equinovarus is most deformity followed by equinovalgus, Calcaneovalgus, calcaneovarusUpper limb: Shoulder and elbow muscles",Medicine,
86222cd5-174b-4f22-b54c-280039bb8322,A patient comes to ER with headache describing it as worst headache in his life. What is the next step?,CT brain,Lumbar puncture,MRI brain,Observation and analgesics,0,multi,"Worst headache of my life s/o SAH Any intracranial bleeding, we need to do NCCT Shows blood in syln fissure from MCA (Middle cerebral aery) Lumbar puncture- C/I as patient may be having | ICT",Medicine,AIIMS 2017
ebefed46-d39d-42b5-8406-b16c9fb32ba7,Which of the following clinical features of demyelinating myelopathy least likely suggests a progression to multiple sclerosis?,Complete cord transection,Bilateral visual loss,Absence of oligoclonal bands,Poor prognosis,2,single,"Answer: c. Absence of oligoclonal bands (Ref Harrison I9/e p2656. 18/e p3372)Oligoclonal bands are variable; but when bands are present, a diagnosis of MS is more likely, thus absence of oligoclonal bands suggests a less likely progression to MS.",Medicine,
0a96136a-d645-4ad6-9f31-53192793e1d0,Renal osteodystrophy differs from nutritional and genetic form of osteomaLacia in having:,Hypocalcemia,Hypercalcemia,Hypophosphatemia,Hyperphosphatemia,3,single,,Medicine,
b3f181b1-dcd4-44d6-a008-628ed7b39cdc,A 30-year-old gentleman has exce' cep at work attributed to sleep discomfo at night. He also has recent history of falling while paying with friends. What are the other features that can be seenassociated with his condition?,Paralysis during sleep-wake transition with hallucinations,Snoring with witnessed sleep apnea,Pain in the legs before going to sleep,Generalized seizures in the wake state,0,multi,"Answer: a. Paralysis during sleep-wake transition with hallucinations (Ref. Harrivon 19/c p189, 18/e p265History of fall is highly suggestive of atonia/paralysis and may be due to Narcolepsy.",Medicine,
36dd849c-4867-4ca6-8f5e-c8419e4634bb,"A boy presented with a history of fever, headache and vomiting since 3 days and disorientation since I day. On examination, neck rigidity was positive. He also had 1 episode of generalized tonic clonic seizures (GTC) and then he became unconscious. CECT was found to be normal. CSF examination reveals a cell count of 300 cells/mm3 (polymorphs: 50-70%), protein 70 mg/dL, sugar 50 mg/dL (blood: 95 mg/dL). Which of the following is the most likely diagnosis?",Pyogenic meningitis,Tubercular meningitis,Herpes encephalitis,Cerebral malaria,0,single,"Ans. a. Pyogenic meningitis (ReJ: Harrison l9/e p887, 891, llll, l8/e p1029, 1692, 3414)The classic CSF abnormalities in bacterial meningitis are:Elevated opening pressure (> 180 mm H2O in 90%)Polymorphonuclear leakocytosis (>100 cells/ul in 90%)Decreased glucose concentration (<2.2 mmol/L or <40 mg/dl and or CSF/serum glucose ration <0.4 in 60%)Elevated protein concentration (>45 mg/dl)",Medicine,
a60894bd-585a-4a93-bf8e-cdee04292df6,Proteins elevated in the plasma in myocardial infarction,Troponin T,Troponin H,Troponin K,Troponin M,0,single,,Medicine,
80066b5e-d621-4912-b7fd-f1e867a9c8d4,Renal feed for CKD patients-,Low calorie low volume,Low calorie high volume,High calorie low volume,High calorie high volume,2,single,"Answer- C. High calorie low volumeLimiting fluids, eating a low-protein diet, limiting salt, potassium, phosphorous, and other electrolytes, and getting enough calories if you are losing weight.",Medicine,
d181cc7f-0491-4d80-9e53-81c1a87619eb,All of these are true about microalbuminuria,Urine protein levels range from 20 mg/d to 200 mg/d,It is an independent risk factor for cardiovascular morbidity in diabetic patients,It is the earliest marker of diabetic nephropathy,It is not detected by routine dipstick method,0,multi,"Ans: A. Urine protein levels range from 20 mg/d to 200 mg/d Refs Harrison 19/e p2425, 1582, 1813 18/e p2982, 29(SMicroalbuminuria:Defined as 30-299 mg/d in a 24-h collection or 30-299 mcg/mg creatinine in a spot collection.The American Diabetes Association (ADA) recently suggested that the terms previously used to refer to increased urinary protein (microalbuminuria as defined as 30-299 mg/d in a 24-h collection or 30-299ug/mg creatinine in a spot collection or macroalbuminuria as defined as >300 mg/24 h) be replaced by the phrases ""persistent albuminuria (30-299 mg/24 lz)"" and ""persistent albuminuria (>300 mg/24 h)"" to better reflect the continuous nature of albumin excretion in the urine as risk factor for nephropathy and cardiovascular disease (CVD).",Medicine,
92ee38b6-68d0-4626-8c03-053db30d77dc,"Sudden death in a patient with an acute myocardial
infarction is most commonly due to",Aortic dissection,Atrial fibrillation,Cardiac tamponade,Ventricular fibrillation,3,single,,Medicine,
74340a21-07b9-4e61-92a5-d4e4fb270de6,ECG shows a mean axis of 90 degrees. In which of the following would be present the maximum voltage of R wave?,III,I,aVF,aVL,2,single,Lead I = R wave taller than S = +ve Lead avF = R wave taller than S = +ve,Medicine,AIIMS 2018
31579687-1448-4606-9db6-52f9d0cc8a7f,Which of the following is NOT the criteria to discharge a patient of dengue haemorrhagic fever?,Afebrile for 24 hours without antipyretics,"Platelet count greater than 50,000 cells",Return of appetite,Atleast 24 hours since recovery from shock,3,single,"Normal urine output- 1.5 l/day For discharge patient should become afebrile 24 hrs from shock recovery would not be enough should be kept a little longer to know general well being of patient. Therefore, option a, b, d ruled out. Patients with dengue hemorrhagic fever or dengue shock syndrome may be discharged from the hospital when they meet the following criteria: Afebrile for 24 hours without antipyretics Good appetite, clinically improved condition Adequate urine output Stable hematrocit level Atleast 48 hours since recovery from shock No respiratory distress Platelet count greater than 50,000 cells.",Medicine,AIIMS 2019
e93ff140-f550-4b5d-a589-aec6b7392142,First time causative agent of AIDS was discovered in:,1976,1983,1994,1969,1,single,,Medicine,
0489f20c-a0ce-4251-9eec-e8d5e691a49e,"A patient of hypeension on Metoprolol, Verapamil was given. This is will result in?",Atrial fibrillation,Bradycardia with AV Block,Torsades De pointes,Tachycardia,1,single,"Metoprolol - |HR Verapamil - A-V nodal delay, |HR So, Bradycardia with AV Block - Torsade's De points: Class IA / IC / III: anti antiarrhythmic",Medicine,AIIMS 2018
1e8c037d-b7d9-48c9-8aba-39b01a178619,Optic atrophy is not seen in:,Retinitis pigmentosa,Methanol poisoning,Central retinal aerial occlusion (CRAO),Polypoidal choroidal vasculopathy,3,single,"Answer- D. Polypoidal choroidal vasculopathyRetinitis pigmentosa, Methanol poisoning and Central retinal aerial occlusion (CRAO) can lead to optic atrophy.Occurs secondary to retinal disease (disease of inner retina or its blood supply)Its ascending type of optic atrophy.Causes:Retinitis pigmentosaCRAOExtensive retino choroiditis",Ophthalmology,
b0060b73-4e6b-4537-a556-c1fb94a65c4a,"A 25-year-old lady presents with sudden severe bilateral loss of vision, more so on the right side, with no perception of light. Rest of the examination including pupillary reflexes, fundus and optokinetic nystagmus are normal. She was able to touch the tips of her fingers with her right eye closed but not with her left eye closed. The most like1 tgnosis is:",Optic neuritis,Anterior ischemic optic neuropathy,CMV retinitis,Functional vision loss,3,single,"Ans. d. Functional vision loss (Ref Kanski 6/e p 477, 790, 792-793)The most likely diagnosis in this young lady who presents with sudden severe bilateral loss of vision, more so on the right side, with no perception of light and normal examination findings including pupillary reflexes, fundus and optokinetic nystagmus, who is able to touch tips of her finger with right eye closed but not with left eye closed, is functional vision loss.",Ophthalmology,
51203235-22e6-43fb-a51f-a2fcceb5f042,Which of the following is the most common funga. infection of the eye seen in an HIV positive patient?,Aspergillus,Candida,Toxoplasma,Rhinosporidium,1,single,"Ans: B. Candida(Ref.: Ryan's Retina 5/e p733)Candidemia:Most common fungal infection seen in patients with HIVCandida albicans - Impoant nosocomial pathogen - Most common Candida species.Most commonly cause of keratitis, conjunctivitis and endogenous fungal endophthalmitis.",Ophthalmology,
d4c4bf0d-08ef-47e6-b8e2-e530082fa63a,Which of the following drug should not be given in a patient of narrow angle glaucoma?,Phenylephrine,Timolol,Acetazolamide,Homatropine,3,single,"Answer- D. HomatropineHomatropine is a mydriatic, which can precipitate angle closure glaucoma and contraindicated in angle closure glaucoma.Phenylephrine, Timolol and Acetazolamide are used for the treatment of angle closure glaucoma.'Mydriatic drugs such as atropine, Homatropine, cyclopentolate, tropicamide and phenylephrine are precipitating factorsfor angle closure glaucoma, so contraindicated in angle closure glaucoma.",Ophthalmology,
18c1a5f9-d998-414e-bb9c-991191c10710,A patient with a history of diabetes for one year with no other complications should have an ophthalmic examination?,As early as feasible,After 5 years,After 10 years,Only after visual symptoms level,0,single,Answer- A i.e. As early as feasibleAll diabetic (IDDM & NIDDM both) aged over 12 years and/or entering pubey should be screened (visual activity measurement and fundus examination by ophthalmoscopy)For retinopathy. and those with risk for visual loss referred to an ophthalmologist.Type I DM (IDDM) require ophthalmoscopic examination within 3 years of diagnosis and annual review. (If lt is diagnosed before the age of pubey).Type II DM (NIDDM) require ophthalmoscopic examination at the time of diagnosis (because it is usually diagnosed after the age of 12 years) and annual review.,Ophthalmology,
20929b62-1d50-4e64-9370-8d4966ccb2ae,"A young adult presents 2 days after trauma to the eye with proptosis and pain in the right eye. On examination, hi is found to have a bruise on the right eye and forehead. The most likely diagnosis is:",Fracture sphenoid bone,Cavernous sinus thrombosis,Internal carotid aery aneurysm,Carotico-cavernous fistula,3,single,"Ans. d. Carotico-cavernous fistula (Ref KANSKI7/E PG94; PARSON 20/E P455,462)The most likely diagnosis in a young adult with history of trauma to the eye with proptosis and pain in the right eye and bruise on the right eye and forehead is Carotico-cavernous fistula",Ophthalmology,
ed92d804-ac83-440a-b908-df404df935ad,Changes seen in conjunctiva after vitamti. A deficiency:,Actinic degeneration,Hyperplasia of goblet cells,Hyperkeratosis of squamous epithelium,Stromal infiltration,2,single,"Answer- C. Hyperkeratosis of squamous epitheliumChange seen in coniunctiva after vitamin A deficiency is hyperkeratosis of squamous epithelium.'Vitamin A is necessary for normal differentiation of nonsquamous epithelium; keratinization is a direct consequenceof its deficieny.Reduced aqueous tear production, and irregularities of the keratinized surface may all contribute to stromal melting, which can occur in the absence of inflammatory infiltration or bacterial invasion.Squamous metaplasia and keratinization.",Ophthalmology,
731b8834-5904-47e0-a208-d46bcf1c6c9b,In 3rd nerve palsy all seen except?,Pupil dilation,Ptosis,Outward upward rolling of pupil,Impaired pupillary reflex,0,multi,"Ans: A. Pupil dilationRef: American Academy of Ophthalmolog 2018, third nerve palsyThe pathway for pupillary constriction for each eye has an afferent limb taking sensory information to the midbrain, and two efferent limbs (one to each eye).",Ophthalmology,
d12e4d46-e1d9-4320-860c-184a735d9027,Interruption of the optic chiasm will lead to:,Bitemporal hemianopia,Binasal hemianopia,Homonymous hemianopia,Normal vision,0,single,"Answer- A. Bitemporal hemianopiaInterruption of the optic chiasma will lead to bitemporal homonymous hemianopia because optic chiasma contains crossed over meclial fibers from both optic nerves, which are responsible for temporal Jield of vision.""Hemianopia denotes loss of half of the field of vision. The commonest clinical form is homonymous hemianopia, in which the right or left half of the binocular field of vision is lost, owing to loss of the temporal half of one field and lhe nasal half of the other. This condition is due to a lesion situated in any pa of the visual paths from the chiasma to the occipital lobe.",Ophthalmology,
f80230e3-6a41-4a2d-81a0-86cacead9dcf,"A 33 years old male came with pain and watering in the right eye for 36 hours. On examination, a 3 x 2 cm corneal ulcer is seen with elevated margins, feathery hyphae, finger like projections and minimal hypopyon in cornea. What is the likely causative organism?",Aspergillosis,Pseudomonas,Acanthamoeba,HSV-1,0,single,"Ans: A. AspergillosisRef: Yanoff & Duker 4/e p225; Parson 22/e p203, 21/e p199)Finding suggestive of fungal corneal ulcer. In the question, Aspergillus is the only fungus.Mycotic or fungal keratitis:Commonly due to Aspergillus, Fusarium or Candida albicans.Fungal ulcers are typically seen after injury with vegetable matter such as a thorn or wooden stick and are characterized by a relatively indolent course.Symptoms are much milder than the clinical signs would suggest.Dry slough with feathery borders, surrounded by a yellow line of demarcation, which gradually deepens into a gutter.An immune ring (Wessely) may be visible due to deposition of immune complexes and inflammatory cells around the ulcer.Marked ciliary and conjunctival congestion.Hypopyon is thick and immobile - Due to direct invasion into the anterior chamber of fungal hyphae enmeshed in thick exudates.",Ophthalmology,
756277e4-4420-466e-adee-3aee112a7b69,"on examination 18 month old child has inward detion of both eyes, which of the following test should be done?",Forced duction test,Cover Uncover Test,Fundus Examination,All of the above,1,multi,"Answer- B- Cover Uncover TestSince the diagnosis is latent strabismus the correct answer is B > Cover-uncover test. It tells about the presence and type of heterophoria. To perform it, one eye is covered with an occluder and the other is made to fix an object. In the presence of heterophoria, the eye under cover will dete. After a few seconds the cover is quickly removed and the movement of the eye (which was under cover) is observed. Direction of movement of the eyeball tells the type of heterophoria >The forced duction test is performed in order to determine whether the absence of movement of the eye is due to a neurological disorder or a mechanical restriction. The anesthetized conjunctiva is grasped with forceps and an attempt is made to move the eyeball in the direction where the movement is restricted. > FUNDUS EXAMINATION This is essential to diagnose the diseases of the vitreous, optic nerve head, retina and choroid.",Ophthalmology,
eaa184bf-53c5-4755-bee8-a9153e587ff0,Ex-Press glaucoma implant is made up of?,Silicone,Titanium,Gold,Stainless steel,3,single,"Ans. d. Stainless steelIt is made of made of surgical-grade stainless steel, nonvalved filtration device designed to shunt aqueous humor from the anterior chamber to a subconjunctival filtration bleb.The EX-PRESS Glaucoma Filtration Device is intended to reduce IOP in glaucoma patients when medication and conventional surgical treatments have failed.The device channels aqueous humor through a secure lumen (of either 50 mm or 200 mm) to a half-thickness scleral flap, creating a subconjunctival filtration bleb.It is a minimally invasive glaucoma surgery (MIGS) to increase aqueous drainage.It has lower complications of ocular hypotony.The commonly used devices are as follows: Shunts using episcleral explants:* Ahmed glaucoma valve: Silicone* Molteno implant: Polypropelene plate and silicone plate* Baerveldt implant: Silicone Mini-shunts:* Ex-Press(tm) Mini-Shunt: Stainless steel * iStent(r): Titanium",Ophthalmology,
17360c6c-2c98-4fe2-aa85-487dcf4678df,Concentration of tropicamide:,0.01,0.02,0.03,0.04,0,single,"Answer- A. 0.01Tropicamide is the shoest acting mydriatic, concentration used is 0.5-l% drops (0.005-0.010).Tropicamide:Concentration used: 0.5-l% drops (0.005-0.010)Duration of action: Though effective for upto 3 hours, maximum effect appear 30 minutes after the last drop and lasts for only 10-15 minutesUsed in Adults.",Ophthalmology,
8cce7868-0429-4f98-9e6a-4baa045dffcc,A 15-year-oldboy presented with headache and blurring of vision. On examination there was diptopia on looking towards left in the right eye.What is your diagnosis?,Tb meningitis,Internuclear ophthalmoplegia,Cranial neuritis,Demyelination,1,single,"Ans: B. Internuclear ophthalmoplegiaDemyelinationRef Bilateral Internuclear ophthalmoplegio in Multiple sclerosis,iejm journal,20l6Typically, symptoms & examination findings i.e. diplopia on looking towards left in the right eye is characteristic of internuclear ophthalmoplegia.",Ophthalmology,
681b886d-1d27-41d3-8fa5-6d9fb4b0c4c5,Stenopic slit'is used for all except-,Fincham's test,Determine the axis of cylinder,Corneal tattooing,lridectomy,2,multi,"Ans: C. Corneal tattooingRef: A, K. Khurana Comprehensive Ophthalmologt,4,h ed.Stenopic slit is useful in finding out the axis of the cylinder.(option b) stenopic slit is used in cases of corneal opacities to find out the optimal site for optical iridectomy.After dilating the pupil with a mydriatic, the slit is rotated in front of the eye and the axis which gives maximum clarity is chosen for optical iridectomy",Ophthalmology,
362c70ed-9bc0-4266-8462-4c8302d7ef52,Which of the following stain is used for diagnosis of Granular dystrophy of cornea?,Colloidal iron,Congo red,PAS,Masson trichrome,3,single,"Ans: D. Masson trichrome(Ref: Kanski 7/e p212-224; Parson :s 22/e p212-214, 21/e p207-209; Yanoff and Duker 4/e p261).Masson trichrome stain - Used for granular corneal dystrophy diagnosis.Granular dystrophy:AD inheritance with gene locus on 5q31Onset: First decade with recurrent erosionsSigns (in chronological order):Small, white, sharply demarcated deposits resembling crumbs or snowflakes in central anterior stroma.Increasing number of lesions with deeper & outward spread but not reaching limbus.Gradual confluence causing visual acuity impairment.Histology:Shows amorphous hyaline deposits staining bright red with Masson trichrome.",Ophthalmology,
8f57f95a-a12e-49e9-87b8-eb58ffa6cb9c,The spectacles are used in:,Progressive glasses for presbyopia,Bifocal glasses for presbyopia,Bifocals for pediatric pseudophakia,Bifocals for adult aphakia,2,single,"The image shows bifocal glasses of executive type which is especially used in case of paediatric pseudophakia and not in adult aphakia or presbyopia. Other types of bifocals are K or D bifocals which are used for adults with presbyopia Progressive glasses avoid the sudden jump in power in the lenses and provide a smooth transition from the power for distance vision to the power for the near vision thereby providing good distance, intermediate and near vision",Ophthalmology,AIIMS 2018
796d7b5d-f79d-4c6a-860c-198e9404ea07,High molecular weight proteins in cataractous lens seen only in humans:,HM 1 and 2,HM 2 and 3,HM 2 and 4,HM 3 and 4,3,single,Ans: D. HM 3 and 4(Ref The Eve 3/e p305-307: Biochemistry of Eve by David R/p28)High molecular weight proteins in cataractous lens only in humans = HM 3 & 4.HM3 & HM4:Insoluble high molecular weight proteins.Found in cataractous lens.,Ophthalmology,
065971a5-7b85-4a6d-a657-8d152956f946,All are drugs which lower IOP except,Clonidine,Mannitol,Dexamethasone,Acetazolamide,2,multi,"Drugs which lower Intra Ocular presuure are : 1 CLONIDINE 2 MANNITOL Anti glaucoma drugs 3 ACETAZOLAMIDE But , DEXAMETHASONE is a topical steroid and raises the intra ocular pressure.",Ophthalmology,AIIMS 2019
2aacf8d1-b36e-49be-8333-af91aa2a49c9,Cells affected in glaucomatous optic neuropathy are:,Amacrine cells,Bipolar cells,Ganglion cells,Rods and cones,2,single,"Answer- C. Ganglion cellsGlaucoma, the second leading cause ofblindness, is characterized by changes in the optic disc and visual field defects.The elevated intraocular pressure was considered the prime factor responsible for the glaucomatous optic neuropathy involving death of retinal ganglion cellsaand their axons.Glaucoma, a leading cause of irreversible visual loss, is characterized by loss of retinal ganglion cells (RGC) and their axons over a period of many years.Mainly the ganglions cellsa are affected in glaucoma patients, which may lead to glaucomatus optic atrophy.Glaucomatous optic neuropathy is characterized by changes in the optic disc and visual field defects.The morphologic changes in the optic disc are in the form of thinning of neuro retinal rim, pallor and progressive cupping of the optic disc.The hemorrhage-associated retinal nerve fiber layer defects precede measurable changes ofthe optic disc configuration.The visual field defects in glaucoma are often detected only after 40% of the axons are loss.",Ophthalmology,
5444cae2-aeab-4a04-8501-e91fe8ce794a,The action of proparacaine stas within?,2 minutes,5 minutes,15 minutes,20 minutes,0,single,"Ans. A. 2 minutesProparacaine and tetracaine are indicated to produce local anesthesia of sho duration for ophthalmic procedures including measurement of intraocular pressure (tonometry), removal of foreign bodies and sutures, and conjunctival and corneal scraping in diagnosis and gonioscopy.Onset of action:* Proparacaine--Within 20 seconds.* Tetracaine--Approximately 15 seconds.Duration of action:* Proparacaine--15 minutes or longer.* Tetracaine--10 to 20 minutes; average 15 minutes.",Anaesthesia,
