id,subject,probA,probB,probC,probD,result,answer,time,split,sources,ids,similarity,source,confident,add_ids,top1,top2,margin
d6f5cf46-9b31-4489-8989-beff9c456484,Pathology,0.0018081665039062,0.99609375,0.000314712524414,7.963180541992188e-05,True,B,0.0813426971435546,3,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468043370483750281, 468043370483801394, 468043370483706340, 468043370483887132, 468043370484044212]","[0.8361798524856567, 0.8210198879241943, 0.8199827671051025, 0.8137334585189819, 0.802696943283081]",MEDMCQA,1,"[-1, -1, -1, -1, -1]",0.99609375,0.0018081665039062,0.9942855834960938
592dc3ce-d34f-4426-91b5-01556d31b89f,Pathology,0.04931640625,0.82421875,0.0869140625,0.041015625,True,B,0.0986816883087158,3,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468043370483688086, 468043370483703933, 468043370483718628, 468043370483120894, 468043370484039054]","[0.7996797561645508, 0.798966646194458, 0.7970072031021118, 0.7944290637969971, 0.7942507863044739]",MEDMCQA,1,"[-1, -1, -1, -1, -1]",0.82421875,0.0869140625,0.7373046875
783aaf31-fd64-4f4e-aa67-93c00cb407ad,Pathology,0.0201416015625,0.0069580078125,0.96875,0.00372314453125,True,C,0.0644228458404541,3,"['STAT', 'STAT', 'TEXT', 'STAT', 'TEXT']","[468043370482864622, 468043370482847740, 468043370482464083, 468043370482887765, 468043370482455614]","[0.7493982911109924, 0.7439945936203003, 0.7409350872039795, 0.7373910546302795, 0.7361320853233337]",MEDMCQA,1,"[-1, -1, -1, -1, -1]",0.96875,0.0201416015625,0.9486083984375
bd0ed5fa-d212-4dfc-bba3-9706fe6a228d,Pathology,0.984375,0.003143310546875,0.01092529296875,0.0004520416259765,True,A,0.0695273876190185,3,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468043370483490464, 468043370483337792, 468043370483655750, 468043370483576420, 468043370484096673]","[0.7771387100219727, 0.7712871432304382, 0.7642827033996582, 0.7605990171432495, 0.7564073801040649]",MEDMCQA,1,"[-1, -1, -1, -1, -1]",0.984375,0.01092529296875,0.97344970703125
e03a6d53-0c8b-4bf7-9710-c19083bcb018,Pathology,0.6875,0.056396484375,0.251953125,0.004638671875,True,A,0.0695171356201171,3,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468043370483539327, 468043370483291040, 468043370483182121, 468043370483891591, 468043370483252055]","[0.7949005365371704, 0.7808622121810913, 0.7765040397644043, 0.7713004350662231, 0.7663477659225464]",MEDMCQA,1,"[-1, -1, -1, -1, -1]",0.6875,0.251953125,0.435546875
752e362f-7162-4590-bb2f-fc6dc270a065,Pathology,0.478515625,0.2001953125,0.2001953125,0.12109375,False,C,0.0963203907012939,3,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468043370483686691, 468043370483862765, 468043370483687273, 468043370483949204, 468043370483192763]","[0.8118801116943359, 0.8073313236236572, 0.797978401184082, 0.7963213324546814, 0.7944660186767578]",MEDMCQA,1,"[-1, -1, -1, -1, -1]",0.478515625,0.2001953125,0.2783203125
605726f9-65ea-400a-987f-c07d48525120,Pediatrics,0.8828125,0.072265625,0.0283203125,0.018310546875,True,A,0.0827195644378662,3,"['PBMD', 'PBMD', 'TEXT', 'PBMD', 'TEXT']","[468043370483969141, 468043370484022726, 468043370482457352, 468043370483089306, 468043370482426500]","[0.8224056363105774, 0.8164311647415161, 0.8163591027259827, 0.8084031939506531, 0.8068714141845703]",MEDMCQA,1,"[-1, -1, -1, -1, -1]",0.8828125,0.072265625,0.810546875
77a4b51b-b0d3-44fc-bed3-2ecccad80de0,Pediatrics,0.07177734375,0.0869140625,0.7734375,0.0673828125,False,B,0.1028914451599121,3,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468043370483194231, 468043370483196452, 468043370483224419, 468043370483191335, 468043370483333403]","[0.8590086698532104, 0.840434193611145, 0.8403586149215698, 0.8381335139274597, 0.836090624332428]",MEDMCQA,1,"[-1, -1, -1, -1, -1]",0.7734375,0.0869140625,0.6865234375
82f0f5d7-996b-49cc-8c8c-b9ff7cb35ecc,Pediatrics,0.00555419921875,0.0003128051757812,0.002044677734375,0.9921875,True,D,0.0673692226409912,3,"['PBMD', 'TEXT', 'TEXT', 'PBMD', 'PBMD']","[468043370483483087, 468043370482430116, 468043370482430119, 468043370483560240, 468043370484034871]","[0.8114826679229736, 0.8029727935791016, 0.8006611466407776, 0.800584077835083, 0.8001358509063721]",MEDMCQA,1,"[-1, -1, -1, -1, -1]",0.9921875,0.00555419921875,0.98663330078125
dc020962-d8a1-4790-b268-c6dadb000137,Pediatrics,0.045166015625,0.90625,0.0213623046875,0.0257568359375,True,B,0.0653669834136962,3,"['STAT', 'STAT', 'STAT', 'PBMD', 'PBMD']","[468043370482975775, 468043370483036934, 468043370483065365, 468043370484127145, 468043370483277085]","[0.8501947522163391, 0.8465945720672607, 0.8399206399917603, 0.8375964760780334, 0.829714298248291]",MEDMCQA,1,"[-1, -1, -1, -1, -1]",0.90625,0.045166015625,0.861083984375
56a4d5b8-c2e7-4534-9511-a30ff0769814,Pediatrics,0.041015625,0.9296875,0.01708984375,0.010986328125,True,B,0.0966451168060302,3,"['PBMD', 'TEXT', 'PBMD', 'STAT', 'PBMD']","[468043370483401938, 468043370482413524, 468043370483552791, 468043370482902961, 468043370483596327]","[0.7813200950622559, 0.7807158827781677, 0.7774686813354492, 0.7767016291618347, 0.7743889689445496]",MEDMCQA,1,"[-1, -1, -1, -1, -1]",0.9296875,0.041015625,0.888671875
66092ccf-9a06-466a-a08f-8964f3091a9c,Pediatrics,0.625,0.294921875,0.06982421875,0.01141357421875,True,A,0.0983376502990722,3,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468043370483643506, 468043370483709844, 468043370484095389, 468043370483359333, 468043370484116415]","[0.7930306792259216, 0.7851097583770752, 0.7847866415977478, 0.7819622159004211, 0.7792928814888]",MEDMCQA,1,"[-1, -1, -1, -1, -1]",0.625,0.294921875,0.330078125
a9eb877d-bc11-4923-88b2-97193a8d52eb,Pediatrics,0.2080078125,0.4140625,0.142578125,0.2353515625,False,C,9.647844791412354,3,"['PBMD', 'PBMD', 'PBMD', 'TEXT', 'TEXT']","[468043370483143268, 468043370483972530, 468043370483341565, 468043370482438014, 468043370482441722]","[0.7484627962112427, 0.7403503060340881, 0.7389348149299622, 0.7355727553367615, 0.7329626679420471]",MEDMCQA,4,"[468043370483972530, 468043370482512208, 468043370483030030, 468043370483341565, 468043370482975010, 468043370482477258, 468043370483972530, 468043370483341565, 468043370482512208, 468043370483038079, 468043370483963017, 468043370482987329, 468043370483547755, 468043370483713015, 468043370483878479, 468043370482512208, 468043370483976746, 468043370483972530, 468043370483030030, 468043370482878706]",,,
ca5cb321-54b4-4b5f-a507-0493c19af96f,Pediatrics,0.025146484375,0.9453125,0.0184326171875,0.010498046875,True,B,0.086482286453247,3,"['PBMD', 'PBMD', 'PBMD', 'TEXT', 'PBMD']","[468043370483958700, 468043370483779115, 468043370483774830, 468043370482425206, 468043370484097522]","[0.7803554534912109, 0.7795689105987549, 0.7777068614959717, 0.777109682559967, 0.7747222781181335]",MEDMCQA,1,"[-1, -1, -1, -1, -1]",0.9453125,0.025146484375,0.920166015625
7697c864-514c-4a73-8ce4-ea6cf0d0b651,Pediatrics,0.1630859375,0.08740234375,0.443359375,0.3046875,False,D,0.0823333263397216,3,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468043370483608491, 468043370483892075, 468043370483888399, 468043370483285226, 468043370483824818]","[0.7776102423667908, 0.7517797946929932, 0.7429846525192261, 0.7429195642471313, 0.7426276206970215]",MEDMCQA,1,"[-1, -1, -1, -1, -1]",0.443359375,0.3046875,0.138671875
41fac382-483b-4573-99c4-555b80dff3bc,Pediatrics,0.0341796875,0.00811767578125,0.94140625,0.0162353515625,True,C,0.0867218971252441,3,"['TEXT', 'STAT', 'PBMD', 'PBMD', 'PBMD']","[468043370482463965, 468043370482828838, 468043370484086395, 468043370483208950, 468043370483977052]","[0.8313618898391724, 0.8224077820777893, 0.8209124207496643, 0.8194044828414917, 0.8181723356246948]",MEDMCQA,1,"[-1, -1, -1, -1, -1]",0.94140625,0.0341796875,0.9072265625
cd26e28e-1b7b-4873-8031-d69f1b75a277,Pediatrics,0.462890625,0.16015625,0.318359375,0.058837890625,True,A,12.697394132614136,3,"['PBMD', 'STAT', 'PBMD', 'PBMD', 'PBMD']","[468043370483802282, 468043370482819339, 468043370484076294, 468043370483752819, 468043370483835781]","[0.8198938369750977, 0.817681074142456, 0.812188982963562, 0.8115993142127991, 0.8081743121147156]",MEDMCQA,4,"[468043370484076294, 468043370483802282, 468043370483752819, 468043370483936752, 468043370484068490, 468043370483802282, 468043370483752819, 468043370484076294, 468043370483959415, 468043370483698329, 468043370483802282, 468043370483238413, 468043370482463246, 468043370483752819, 468043370483698329, 468043370483808723, 468043370483752819, 468043370484067327, 468043370484075039, 468043370484036021]",,,
5fa2e23f-c19c-4828-b240-59b7a0a84834,Pediatrics,0.1171875,0.318359375,0.5234375,0.04052734375,False,A,0.0653669834136962,3,"['TEXT', 'PBMD', 'STAT', 'PBMD', 'PBMD']","[468043370482462116, 468043370483777200, 468043370482532899, 468043370483370348, 468043370483902659]","[0.8062963485717773, 0.791649341583252, 0.7793746590614319, 0.7751179933547974, 0.7743352651596069]",MEDMCQA,1,"[-1, -1, -1, -1, -1]",0.5234375,0.318359375,0.205078125
867140e4-9b9f-4784-b252-9720f89a385e,Pediatrics,0.027099609375,0.015380859375,0.953125,0.004150390625,True,C,0.0848228931427002,3,"['STAT', 'TEXT', 'STAT', 'PBMD', 'PBMD']","[468043370482791785, 468043370482461554, 468043370483037380, 468043370483764499, 468043370484039029]","[0.8163647651672363, 0.775963544845581, 0.7725732922554016, 0.7685481905937195, 0.7673540711402893]",MEDMCQA,1,"[-1, -1, -1, -1, -1]",0.953125,0.027099609375,0.926025390625
3101996f-b393-4e05-9cb4-542df72f1b5c,Pediatrics,0.20703125,0.20703125,0.5625,0.0218505859375,False,A,0.0844979286193847,3,"['PBMD', 'TEXT', 'PBMD', 'PBMD', 'PBMD']","[468043370483741399, 468043370482486166, 468043370484102641, 468043370483273134, 468043370483779203]","[0.7977858781814575, 0.779029905796051, 0.7766773104667664, 0.7746174931526184, 0.7743120193481445]",MEDMCQA,1,"[-1, -1, -1, -1, -1]",0.5625,0.20703125,0.35546875
822d5c68-39fe-40e8-97ef-f50d7af91ebb,Pediatrics,0.19921875,0.65234375,0.078125,0.06884765625,True,B,0.0845117568969726,3,"['STAT', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468043370482841426, 468043370483655742, 468043370483158732, 468043370483345077, 468043370483181630]","[0.7956236004829407, 0.7813414931297302, 0.7794738411903381, 0.77742999792099, 0.7766377925872803]",MEDMCQA,1,"[-1, -1, -1, -1, -1]",0.65234375,0.19921875,0.453125
bd279945-7401-4ea3-9f54-bcda518ecc9c,Pediatrics,0.51953125,0.16796875,0.1904296875,0.123046875,False,C,0.1013579368591308,3,"['PBMD', 'STAT', 'TEXT', 'PBMD', 'PBMD']","[468043370483827902, 468043370482791785, 468043370482471342, 468043370483405112, 468043370483894620]","[0.7837903499603271, 0.7592712640762329, 0.7529944777488708, 0.7527980804443359, 0.7503084540367126]",MEDMCQA,1,"[-1, -1, -1, -1, -1]",0.51953125,0.1904296875,0.3291015625
605c9835-95d4-4a5e-b400-09bf38e75e4c,Pediatrics,0.283203125,0.091796875,0.0263671875,0.59765625,False,A,0.0926082134246826,3,"['PBMD', 'PBMD', 'PBMD', 'TEXT', 'PBMD']","[468043370483309011, 468043370483821266, 468043370483951037, 468043370482436944, 468043370484029559]","[0.8042522072792053, 0.7957147359848022, 0.7860405445098877, 0.785507082939148, 0.7778915166854858]",MEDMCQA,1,"[-1, -1, -1, -1, -1]",0.59765625,0.283203125,0.314453125
a1546ddd-5e66-42f2-897f-90fce5601b72,Pediatrics,0.010498046875,0.068359375,0.734375,0.185546875,True,C,0.1067225933074951,3,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468043370483531609, 468043370484122848, 468043370483127662, 468043370483167202, 468043370483440831]","[0.7938708066940308, 0.7767338156700134, 0.7740888595581055, 0.7737780809402466, 0.7729746103286743]",MEDMCQA,1,"[-1, -1, -1, -1, -1]",0.734375,0.185546875,0.548828125
8d0b854f-93fb-43ae-a1b9-d489ea68103b,Pediatrics,0.451171875,0.0693359375,0.3515625,0.12890625,False,C,0.1072406768798828,3,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468043370483985961, 468043370483896043, 468043370483371326, 468043370483356996, 468043370483205302]","[0.844467043876648, 0.8417057394981384, 0.832321047782898, 0.8289235830307007, 0.827926754951477]",MEDMCQA,1,"[-1, -1, -1, -1, -1]",0.451171875,0.3515625,0.099609375
9572a3f9-b8a0-4fc4-96a1-cc0409721155,Pediatrics,0.82421875,0.059814453125,0.033935546875,0.08154296875,False,C,0.0865256786346435,3,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468043370483644665, 468043370483263901, 468043370484059772, 468043370483869850, 468043370484120075]","[0.7898470163345337, 0.7801879644393921, 0.7801371812820435, 0.7770452499389648, 0.7739582061767578]",MEDMCQA,1,"[-1, -1, -1, -1, -1]",0.82421875,0.08154296875,0.74267578125
a79f09ab-a292-4a46-ac30-dbf9daadc72a,Medicine,0.79296875,0.10107421875,0.07861328125,0.027099609375,False,D,0.088364839553833,3,"['TEXT', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468043370482374085, 468043370483569662, 468043370484124984, 468043370484001491, 468043370483861068]","[0.809410572052002, 0.8036585450172424, 0.8020856976509094, 0.8016571998596191, 0.8008829355239868]",MEDMCQA,1,"[-1, -1, -1, -1, -1]",0.79296875,0.10107421875,0.69189453125
a35fecfa-0c54-497b-957c-58da96b3716a,Medicine,0.034912109375,0.1669921875,0.138671875,0.66015625,False,B,10.471322536468506,3,"['STAT', 'STAT', 'PBMD', 'STAT', 'STAT']","[468043370482908100, 468043370482819616, 468043370483688992, 468043370482946968, 468043370482849096]","[0.7869830131530762, 0.7792876362800598, 0.7777388691902161, 0.7765198349952698, 0.7708192467689514]",MEDMCQA,4,"[468043370482946945, 468043370482946944, 468043370482944750, 468043370482944760, 468043370482917226, 468043370482946945, 468043370482946944, 468043370482944727, 468043370482917226, 468043370483050867, 468043370482946944, 468043370482946945, 468043370482944760, 468043370483872322, 468043370482964878, 468043370482946944, 468043370482946945, 468043370483386025, 468043370482944750, 468043370483872322]",,,
68589d4c-ad15-4989-a235-a242d226503a,Medicine,0.0322265625,0.047119140625,0.34765625,0.57421875,True,D,0.086559772491455,3,"['PBMD', 'PBMD', 'STAT', 'PBMD', 'PBMD']","[468043370483803302, 468043370483399979, 468043370482895583, 468043370484095519, 468043370483602097]","[0.8184555172920227, 0.8063526153564453, 0.8017202615737915, 0.7962395548820496, 0.7938143014907837]",MEDMCQA,1,"[-1, -1, -1, -1, -1]",0.57421875,0.34765625,0.2265625
059b7c1c-bc8d-499d-ba18-42f173fc6501,Medicine,0.005035400390625,0.032958984375,0.9609375,0.002227783203125,False,D,0.0813415050506591,3,"['STAT', 'PBMD', 'STAT', 'PBMD', 'PBMD']","[468043370482948791, 468043370483481029, 468043370482948813, 468043370484059245, 468043370483254786]","[0.7972972393035889, 0.7800908088684082, 0.7747225761413574, 0.773524820804596, 0.7723080515861511]",MEDMCQA,1,"[-1, -1, -1, -1, -1]",0.9609375,0.032958984375,0.927978515625
3b6a211f-c575-44fd-b0c4-77bf1152bcb6,Medicine,0.05810546875,0.80078125,0.08984375,0.05126953125,True,B,0.0603358745574951,3,"['STAT', 'STAT', 'STAT', 'TEXT', 'PBMD']","[468043370482873428, 468043370483073162, 468043370482790481, 468043370482426040, 468043370483794729]","[0.7773910760879517, 0.7732713222503662, 0.7704702615737915, 0.7661011219024658, 0.765405535697937]",MEDMCQA,1,"[-1, -1, -1, -1, -1]",0.80078125,0.08984375,0.7109375
9c7e163e-d22f-43d9-8c77-fb036bc0b064,Medicine,0.326171875,0.197265625,0.25390625,0.2236328125,False,D,0.1331534385681152,3,"['TEXT', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468043370482468948, 468043370484039019, 468043370483891461, 468043370484007452, 468043370483876088]","[0.8044516444206238, 0.7954627871513367, 0.7926454544067383, 0.7895371913909912, 0.7888628840446472]",MEDMCQA,1,"[-1, -1, -1, -1, -1]",0.326171875,0.25390625,0.072265625
7f88c1d5-fa5c-4502-aa06-9bb265fda88e,Medicine,0.01470947265625,0.01385498046875,0.96875,0.0014572143554687,False,A,0.0674355030059814,3,"['TEXT', 'STAT', 'TEXT', 'STAT', 'TEXT']","[468043370482450112, 468043370482551910, 468043370482449603, 468043370482830325, 468043370482449599]","[0.8338618278503418, 0.8148469924926758, 0.7749003171920776, 0.7688413262367249, 0.7542597651481628]",MEDMCQA,1,"[-1, -1, -1, -1, -1]",0.96875,0.01470947265625,0.95404052734375
7d6455c7-5b76-4e75-84e6-0e37f920fa5a,Medicine,0.0054931640625,0.98046875,0.01025390625,0.0029296875,True,B,0.0807011127471923,3,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468043370484120496, 468043370483775952, 468043370483553747, 468043370483208950, 468043370483782048]","[0.780817985534668, 0.7786970138549805, 0.7709261178970337, 0.7591640949249268, 0.756388247013092]",MEDMCQA,1,"[-1, -1, -1, -1, -1]",0.98046875,0.01025390625,0.97021484375
be284b52-a2f5-4b28-8d48-f1101176661f,Medicine,0.060302734375,0.034423828125,0.0184326171875,0.88671875,True,D,8.507265090942383,3,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468043370483751056, 468043370483508993, 468043370483155374, 468043370483231124, 468043370483847178]","[0.8608561754226685, 0.8480463624000549, 0.8477429747581482, 0.8394372463226318, 0.8391008973121643]",MEDMCQA,4,"[468043370482921799, 468043370482881844, 468043370483493489, 468043370483448675, 468043370483723090, 468043370483751056, 468043370483725416, 468043370483725407, 468043370483404489, 468043370483155374, 468043370483120047, 468043370483104872, 468043370483494871, 468043370483326532, 468043370483326534, 468043370482413958, 468043370483514831, 468043370482562320, 468043370483091713, 468043370483631706]",,,
5cd9cad4-7480-47d8-8266-b3a4fc04a9e7,Medicine,0.90625,0.02001953125,0.006500244140625,0.06591796875,True,A,0.1046755313873291,3,"['TEXT', 'PBMD', 'TEXT', 'STAT', 'STAT']","[468043370482418198, 468043370483655204, 468043370482419656, 468043370482533174, 468043370482932566]","[0.8099702000617981, 0.8086757659912109, 0.8081261515617371, 0.7996976375579834, 0.797768771648407]",MEDMCQA,1,"[-1, -1, -1, -1, -1]",0.90625,0.06591796875,0.84033203125
bbc08675-2e06-4229-aecc-74dbf064a4bd,Medicine,0.05908203125,0.921875,0.0169677734375,0.0008430480957031,True,B,0.0783107280731201,3,"['STAT', 'STAT', 'PBMD', 'STAT', 'TEXT']","[468043370482944133, 468043370482515812, 468043370483263008, 468043370482997731, 468043370482419922]","[0.8151974081993103, 0.8020282983779907, 0.7965440154075623, 0.7964730858802795, 0.7935916781425476]",MEDMCQA,1,"[-1, -1, -1, -1, -1]",0.921875,0.05908203125,0.86279296875
94cfe1dc-7810-4c50-af95-87a3c560f6bb,Medicine,0.018798828125,0.96484375,0.01556396484375,0.002105712890625,True,B,0.0793976783752441,3,"['STAT', 'PBMD', 'PBMD', 'PBMD', 'TEXT']","[468043370482852174, 468043370483373107, 468043370483313682, 468043370483598892, 468043370482382598]","[0.8173206448554993, 0.807121217250824, 0.7859508395195007, 0.7735193967819214, 0.7715507745742798]",MEDMCQA,1,"[-1, -1, -1, -1, -1]",0.96484375,0.018798828125,0.946044921875
e7173db8-8f12-46b3-a2e8-86eaa2574855,Medicine,0.205078125,0.1591796875,0.298828125,0.337890625,False,B,10.441736936569214,3,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468043370484117819, 468043370483945051, 468043370483102099, 468043370483301610, 468043370484002377]","[0.7942724227905273, 0.7928186058998108, 0.7891340851783752, 0.7864160537719727, 0.7827427387237549]",MEDMCQA,4,"[468043370484117819, 468043370482418647, 468043370483966663, 468043370483906862, 468043370484036487, 468043370484036487, 468043370483351574, 468043370484117819, 468043370483880812, 468043370483296511, 468043370483973504, 468043370482897449, 468043370483699426, 468043370483370710, 468043370482897451, 468043370483906862, 468043370482897432, 468043370482897450, 468043370484036487, 468043370482897451]",,,
9d63d4fc-1da3-43f5-ba51-411f790407f9,Medicine,0.01312255859375,0.00311279296875,0.005462646484375,0.9765625,True,D,0.0695176124572753,3,"['STAT', 'PBMD', 'TEXT', 'PBMD', 'PBMD']","[468043370483051547, 468043370483524329, 468043370482429296, 468043370483483724, 468043370483931642]","[0.8350284099578857, 0.8067880868911743, 0.7993608713150024, 0.7992523908615112, 0.7987591028213501]",MEDMCQA,1,"[-1, -1, -1, -1, -1]",0.9765625,0.01312255859375,0.96343994140625
2dfa15d3-3d8e-49ee-841d-4e3a6fbde317,Medicine,0.3515625,0.0272216796875,0.03955078125,0.58203125,False,A,7.731076002120972,3,"['TEXT', 'STAT', 'STAT', 'STAT', 'STAT']","[468043370482402066, 468043370482940829, 468043370482949075, 468043370483012776, 468043370482816672]","[0.8328098058700562, 0.8168210387229919, 0.8124058246612549, 0.8122164011001587, 0.8097925782203674]",MEDMCQA,4,"[468043370482949075, 468043370482949064, 468043370483012776, 468043370482544107, 468043370483720238, 468043370482949075, 468043370483720238, 468043370483010845, 468043370482898336, 468043370483012776, 468043370482949075, 468043370482940829, 468043370482898336, 468043370483012776, 468043370483010845, 468043370482949075, 468043370482949064, 468043370483012776, 468043370482940829, 468043370482544107]",,,
c5033993-1bb5-4691-98c5-757d134b572f,Medicine,0.318359375,0.59765625,0.055419921875,0.0296630859375,True,B,0.0724446773529052,3,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468043370483538900, 468043370483399714, 468043370483956502, 468043370483537130, 468043370483212129]","[0.8269453048706055, 0.8205662965774536, 0.8119223713874817, 0.7997246980667114, 0.7970638275146484]",MEDMCQA,1,"[-1, -1, -1, -1, -1]",0.59765625,0.318359375,0.279296875
ad195e5d-7f52-42cc-a183-b05e3181d0ab,Medicine,0.08642578125,0.439453125,0.38671875,0.08642578125,True,B,0.1075685024261474,3,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468043370483732404, 468043370483533035, 468043370483221446, 468043370483815592, 468043370483390505]","[0.7928203344345093, 0.7866150140762329, 0.7858750224113464, 0.7815122604370117, 0.7802032828330994]",MEDMCQA,1,"[-1, -1, -1, -1, -1]",0.439453125,0.38671875,0.052734375
b674d02e-af50-4f16-9f81-e3983a854b6a,Medicine,0.0703125,0.1796875,0.48828125,0.26171875,True,C,0.0603399276733398,3,"['PBMD', 'TEXT', 'STAT', 'STAT', 'STAT']","[468043370483477809, 468043370482383364, 468043370482848833, 468043370482867558, 468043370482936907]","[0.7778443098068237, 0.7756718993186951, 0.7698805332183838, 0.7660298943519592, 0.7647053599357605]",MEDMCQA,1,"[-1, -1, -1, -1, -1]",0.48828125,0.26171875,0.2265625
faf1c5f2-3ab2-492c-b58b-1dd81fd5a6d7,Medicine,0.10400390625,0.52734375,0.25,0.11767578125,False,D,0.1048834323883056,3,"['PBMD', 'TEXT', 'PBMD', 'PBMD', 'PBMD']","[468043370483795206, 468043370482469791, 468043370483777687, 468043370483618783, 468043370483765955]","[0.7695105671882629, 0.7653099894523621, 0.7606974244117737, 0.7579275965690613, 0.7578625082969666]",MEDMCQA,1,"[-1, -1, -1, -1, -1]",0.52734375,0.25,0.27734375
07de25a2-48ee-4f13-883f-78f9f34656fc,Medicine,0.00811767578125,0.052978515625,0.9375,0.0018081665039062,True,C,0.081270694732666,3,"['STAT', 'STAT', 'STAT', 'STAT', 'PBMD']","[468043370483032355, 468043370482514719, 468043370482940003, 468043370482852094, 468043370483536913]","[0.7819217443466187, 0.7801124453544617, 0.77862149477005, 0.7784469127655029, 0.7697604894638062]",MEDMCQA,1,"[-1, -1, -1, -1, -1]",0.9375,0.052978515625,0.884521484375
673a0bbe-b4d8-46bb-83b0-e01658f9f22f,Ophthalmology,0.98828125,0.006256103515625,0.005523681640625,0.0001888275146484,True,A,0.0517778396606445,3,"['STAT', 'STAT', 'STAT', 'STAT', 'STAT']","[468043370483075567, 468043370482902504, 468043370482902531, 468043370482902535, 468043370482902503]","[0.7420699000358582, 0.7309593558311462, 0.726269006729126, 0.7225320935249329, 0.7202239632606506]",MEDMCQA,1,"[-1, -1, -1, -1, -1]",0.98828125,0.006256103515625,0.982025146484375
2d88e018-637e-47c4-bb63-dd7216c204ae,Ophthalmology,0.9296875,0.0556640625,0.008056640625,0.008056640625,True,A,0.0603973865509033,3,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468043370483288020, 468043370483353042, 468043370483561679, 468043370483741117, 468043370483356278]","[0.7673864960670471, 0.7656328678131104, 0.762479305267334, 0.7579597234725952, 0.7547756433486938]",MEDMCQA,1,"[-1, -1, -1, -1, -1]",0.9296875,0.0556640625,0.8740234375
abed431b-5d40-4df7-9f7b-4088185b5728,Ophthalmology,0.384765625,0.1103515625,0.4375,0.06689453125,False,B,0.1048507690429687,3,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468043370483747876, 468043370483284992, 468043370483191074, 468043370484096118, 468043370483866841]","[0.8022991418838501, 0.7715416550636292, 0.7713350653648376, 0.7704404592514038, 0.769905686378479]",MEDMCQA,1,"[-1, -1, -1, -1, -1]",0.4375,0.384765625,0.052734375
475b9dc7-c23d-4e3f-a3c7-5dc5893a34b1,Ophthalmology,0.0140380859375,0.0013885498046875,0.984375,0.0002574920654296,True,C,0.0517141819000244,3,"['STAT', 'STAT', 'STAT', 'STAT', 'STAT']","[468043370482902504, 468043370482902531, 468043370482902503, 468043370482902526, 468043370482902535]","[0.8272297978401184, 0.793331503868103, 0.7813476920127869, 0.7734204530715942, 0.7713807821273804]",MEDMCQA,1,"[-1, -1, -1, -1, -1]",0.984375,0.0140380859375,0.9703369140625
71803632-1b88-4332-88f5-be3ac2515b85,Ophthalmology,0.34765625,0.053466796875,0.025146484375,0.57421875,False,B,0.0778381824493408,3,"['STAT', 'STAT', 'PBMD', 'PBMD', 'PBMD']","[468043370482847946, 468043370482847918, 468043370483276080, 468043370484031158, 468043370483288036]","[0.8160361051559448, 0.7980247735977173, 0.7942521572113037, 0.7845406532287598, 0.7827230095863342]",MEDMCQA,1,"[-1, -1, -1, -1, -1]",0.57421875,0.34765625,0.2265625
845fbff7-6332-49ce-8ecb-d62616e2ae9a,Ophthalmology,0.0966796875,0.8125,0.07080078125,0.0216064453125,False,C,0.0804498195648193,3,"['STAT', 'STAT', 'PBMD', 'PBMD', 'PBMD']","[468043370482519558, 468043370482857784, 468043370483394322, 468043370483298558, 468043370483339212]","[0.7993549704551697, 0.792166531085968, 0.79167640209198, 0.7913209795951843, 0.7913051247596741]",MEDMCQA,1,"[-1, -1, -1, -1, -1]",0.8125,0.0966796875,0.7158203125
d58a8e4e-0f5e-42bb-8b24-75a882eacfa2,Ophthalmology,0.16015625,0.435546875,0.337890625,0.06689453125,False,A,0.0771472454071044,3,"['STAT', 'PBMD', 'STAT', 'STAT', 'PBMD']","[468043370483007758, 468043370483416672, 468043370483068810, 468043370482548282, 468043370483649558]","[0.7759361267089844, 0.7703638076782227, 0.7649669647216797, 0.7564646005630493, 0.7491602897644043]",MEDMCQA,1,"[-1, -1, -1, -1, -1]",0.435546875,0.337890625,0.09765625
