id,source,probA,probB,probC,probD,probE,answer,time,error
209,MEDQA,0.9815945625305176,0.004545684438198805,0.004011552780866623,0.0058367750607430935,0.004011552780866623,0,0.03063488006591797,False
210,MEDQA,0.7216989398002625,0.013218377716839314,0.1610328108072281,0.027983304113149643,0.0760665088891983,2,0.030793428421020508,False
211,MEDQA,0.018742432817816734,0.0032569468021392822,0.003690604120492935,0.42657583951950073,0.5477342009544373,1,0.055658817291259766,False
212,MEDQA,0.6518531441688538,0.06870481371879578,0.1648142784833908,0.0778527557849884,0.03677503764629364,4,0.045641422271728516,False
213,MEDQA,0.9986287355422974,0.0004301518783904612,0.00015824403089936823,0.00029563874704763293,0.0004874259466305375,0,0.031267404556274414,False
214,MEDQA,0.5106899738311768,0.212887242436409,0.060993220657110214,0.06911437213420868,0.14631512761116028,1,0.03122711181640625,False
215,MEDQA,0.8583848476409912,0.005104143172502518,0.1161697581410408,0.010805470868945122,0.009535794146358967,3,0.03132152557373047,False
216,MEDQA,0.24149151146411896,0.1464720070362091,0.08883976936340332,0.21311551332473755,0.31008124351501465,4,0.04564237594604492,False
217,MEDQA,0.0021765308920294046,0.001028120401315391,0.0013201326364651322,0.9949895739555359,0.00048564968165010214,3,0.039520978927612305,False
218,MEDQA,0.0198109969496727,0.0008704345091246068,0.017483144998550415,0.007288058754056692,0.9545473456382751,4,0.026617050170898438,False
219,MEDQA,0.3253757655620575,0.03886059671640396,0.5364539623260498,0.026708468794822693,0.07260114699602127,0,0.0435481071472168,False
220,MEDQA,0.3588927686214447,0.31672176718711853,0.11651542037725449,0.19210146367549896,0.01576864719390869,3,0.04383707046508789,False
221,MEDQA,0.44597718119621277,0.019594870507717133,0.2704988420009613,0.05326437950134277,0.21066470444202423,0,0.031000375747680664,False
222,MEDQA,0.35411369800567627,0.04792407527565956,0.054305095225572586,0.35411369800567627,0.18954341113567352,3,0.04507327079772949,False
223,MEDQA,0.9327782392501831,0.0071218498051166534,0.013305366970598698,0.024857698008418083,0.021936841309070587,0,0.03947567939758301,False
224,MEDQA,0.26349490880966187,0.1410386562347412,0.08554427325725555,0.4344296455383301,0.07549255341291428,2,0.031411170959472656,False
225,MEDQA,0.0027984867338091135,0.0003342315903864801,0.9963303208351135,0.0003342315903864801,0.00020272171241231263,2,0.025618791580200195,False
226,MEDQA,0.3003215491771698,0.03165365755558014,0.4369652569293976,0.20640777051448822,0.024651892483234406,3,0.051843881607055664,False
227,MEDQA,0.2528565526008606,0.11944098025560379,0.10540629178285599,0.4168899655342102,0.10540629178285599,3,0.03174233436584473,False
228,MEDQA,0.06448639184236526,0.7856050729751587,0.02093566581606865,0.06448639184236526,0.06448639184236526,0,0.05640745162963867,False
229,MEDQA,0.04567611962556839,0.016803307458758354,0.013086427934467793,0.007004660088568926,0.9174294471740723,4,0.05226850509643555,False
230,MEDQA,0.0024637733586132526,0.0021742722019553185,0.9939570426940918,0.0010270534548908472,0.0003778318641707301,2,0.03158283233642578,False
231,MEDQA,0.015822861343622208,0.0018897714326158166,0.9789258241653442,0.0018897714326158166,0.001471755444072187,0,0.03961658477783203,False
232,MEDQA,0.10371235013008118,0.029714085161685944,0.02042217180132866,0.319456547498703,0.5266947746276855,3,0.04547619819641113,False
233,MEDQA,0.07174535095691681,0.03840252012014389,0.014127497561275959,0.0016872889827936888,0.8740373253822327,1,0.027530431747436523,False
234,MEDQA,0.0066442047245800495,0.0002576237893663347,0.004566490184515715,0.002444266341626644,0.9860873818397522,3,0.04516768455505371,False
235,MEDQA,0.03615781292319298,0.0765460953116417,0.8229480385780334,0.011738723143935204,0.05260930582880974,1,0.030843734741210938,False
236,MEDQA,0.9526647925376892,0.005664752330631018,0.0072736856527626514,0.01199228037148714,0.02240452915430069,0,0.030612707138061523,False
237,MEDQA,0.23667004704475403,0.017144320532679558,0.2088605910539627,0.03629453107714653,0.5010305047035217,1,0.04369640350341797,False
238,MEDQA,0.4989514946937561,0.2356879860162735,0.09824937582015991,0.04095643386244774,0.12615469098091125,1,0.04503464698791504,False
239,MEDQA,0.4296391010284424,0.02139046974480152,0.035266924649477005,0.17910021543502808,0.33460327982902527,0,0.0449373722076416,False
240,MEDQA,0.0014844329562038183,5.079450784251094e-05,0.00013807378127239645,0.010968558490276337,0.9873582124710083,4,0.04322981834411621,False
241,MEDQA,0.28654250502586365,0.038779307156801224,0.15337514877319336,0.15337514877319336,0.3679278492927551,1,0.04443669319152832,False
242,MEDQA,0.26850828528404236,0.11193089932203293,0.1628585010766983,0.11193089932203293,0.34477144479751587,0,0.04446125030517578,False
243,MEDQA,0.5921022295951843,0.010844730772078037,0.3591281473636627,0.008445884101092815,0.02947903238236904,0,0.031484127044677734,False
244,MEDQA,0.06987491995096207,0.04238128289580345,0.8512508273124695,0.007364762481302023,0.02912820130586624,4,0.026123523712158203,False
245,MEDQA,0.22920414805412292,0.22920414805412292,0.1082683801651001,0.13901934027671814,0.2943039536476135,3,0.0517725944519043,False
246,MEDQA,0.44052401185035706,0.1113819107413292,0.14301720261573792,0.14301720261573792,0.1620597243309021,0,0.046103715896606445,False
247,MEDQA,0.01496032439172268,0.49541789293289185,0.006236391142010689,0.3858318328857422,0.0975535660982132,3,0.04567241668701172,False
248,MEDQA,0.09230916947126389,0.009729315526783466,0.0814625546336174,0.7728952169418335,0.04360376298427582,2,0.028572797775268555,False
249,MEDQA,0.168073371052742,0.19045208394527435,0.14832423627376556,0.4031870663166046,0.08996319770812988,1,0.044486284255981445,False
250,MEDQA,0.259992778301239,0.012944278307259083,0.0037085977382957935,0.7067336440086365,0.016620783135294914,0,0.039226531982421875,False
251,MEDQA,0.01343067828565836,0.9415632486343384,0.0071889241226017475,0.005598739720880985,0.03221852332353592,1,0.030742406845092773,False
252,MEDQA,0.8766089677810669,0.020615868270397186,0.03851551190018654,0.020615868270397186,0.04364378750324249,0,0.0450286865234375,False
253,MEDQA,0.7823190689086914,0.007669585756957531,0.009847943671047688,0.13594667613506317,0.06421665847301483,3,0.04559445381164551,False
254,MEDQA,0.996807873249054,0.0021805083379149437,0.0004865371738560498,9.58048549364321e-05,0.0004293675592634827,0,0.03134799003601074,False
255,MEDQA,0.002451822394505143,0.005190507974475622,0.9891357421875,0.0019094812450930476,0.0013123659882694483,2,0.027370691299438477,False
256,MEDQA,0.017101291567087173,0.08684752136468887,0.3434886336326599,0.44104811549186707,0.11151442676782608,3,0.03079056739807129,False
257,MEDQA,0.43662282824516296,0.040612250566482544,0.010268384590744972,0.43662282824516296,0.07587367296218872,3,0.030807018280029297,False
258,MEDQA,0.41832056641578674,0.1358087956905365,0.0933399349451065,0.02674233913421631,0.32578837871551514,4,0.04500746726989746,False
259,MEDQA,0.00033510164939798415,1.8905140677816235e-05,9.600823250366375e-05,0.9989239573478699,0.000626052322331816,3,0.03126859664916992,False
260,MEDQA,0.09925111383199692,0.017247257754206657,0.831019401550293,0.046882905066013336,0.005599364638328552,2,0.044718265533447266,False
261,MEDQA,0.049670927226543427,0.004620116204023361,0.8804382681846619,0.026586933061480522,0.038683757185935974,2,0.031742095947265625,False
262,MEDQA,0.024095749482512474,0.0060923597775399685,0.014614811167120934,0.05101070553064346,0.9041863679885864,4,0.044928550720214844,False
263,MEDQA,0.12873300909996033,0.008229625411331654,0.5769413113594055,0.2725277841091156,0.013568359427154064,2,0.031186580657958984,False
264,MEDQA,0.27804237604141235,0.02930545248091221,0.09026714414358139,0.24537155032157898,0.3570134937763214,0,0.0556032657623291,False
265,MEDQA,0.05167834460735321,0.8083853721618652,0.05167834460735321,0.013066332787275314,0.07519155740737915,4,0.03177618980407715,False
266,MEDQA,0.10785798728466034,0.2931883931159973,0.0839998871088028,0.37646135687828064,0.1384923905134201,1,0.0436549186706543,False
267,MEDQA,0.04336667060852051,0.4114514887332916,0.46623560786247253,0.029805444180965424,0.049140870571136475,4,0.024515151977539062,False
268,MEDQA,0.04121364653110504,0.005577660631388426,0.013380112126469612,0.11203031241893768,0.8277982473373413,4,0.04459214210510254,False
269,MEDQA,0.5423617362976074,0.10679735988378525,0.04451976343989372,0.10679735988378525,0.19952373206615448,3,0.031320810317993164,False
270,MEDQA,0.0701514482498169,0.00272006681188941,0.40369370579719543,0.005081753712147474,0.5183529853820801,2,0.031737565994262695,False
271,MEDQA,0.09853235632181168,0.01511042658239603,0.059762898832559586,0.6425116658210754,0.18408268690109253,1,0.04474163055419922,False
272,MEDQA,0.07400429993867874,0.011348926462233067,0.7021332383155823,0.011348926462233067,0.20116454362869263,2,0.03181266784667969,False
273,MEDQA,0.07676219940185547,0.01940852217376232,0.046558625996112823,0.8252713680267334,0.031999241560697556,0,0.04359555244445801,False
274,MEDQA,0.966963529586792,0.01217227429151535,0.015629509463906288,0.0012829483021050692,0.003951759077608585,0,0.031181812286376953,False
275,MEDQA,0.7076740264892578,0.03109302744269371,0.058089420199394226,0.15790341794490814,0.04524008557200432,0,0.045293569564819336,False
276,MEDQA,0.019947992637753487,0.0023824479430913925,0.00504364212974906,0.6605867743492126,0.3120390772819519,2,0.04484891891479492,False
277,MEDQA,0.061120759695768356,0.01062119472771883,0.017511390149593353,0.7446032762527466,0.16614344716072083,3,0.04017210006713867,False
278,MEDQA,0.052399031817913055,0.007091437932103872,0.002608794253319502,0.9287950992584229,0.00910558644682169,0,0.0450587272644043,False
279,MEDQA,0.7001168727874756,0.1378611922264099,0.0307609885931015,0.057469092309474945,0.07379177212715149,1,0.0516352653503418,False
280,MEDQA,0.0008010552846826613,0.9954298734664917,0.0016958341002464294,0.0009077145368792117,0.0011655285488814116,1,0.04470944404602051,False
281,MEDQA,0.00456867553293705,0.0007939168135635555,0.0005456504877656698,0.986559271812439,0.007532473187893629,3,0.02805042266845703,False
282,MEDQA,0.9864404797554016,0.0016805195482447743,0.002445141552016139,0.0008995172684080899,0.008534382097423077,0,0.030640602111816406,False
283,MEDQA,0.26782533526420593,0.26782533526420593,0.05273793637752533,0.3438945412635803,0.06771685183048248,0,0.043405771255493164,False
284,MEDQA,0.26636838912963867,0.04084891453385353,0.11103885620832443,0.14257670938968658,0.43916720151901245,1,0.044026851654052734,False
285,MEDQA,0.2726637125015259,0.009330038912594318,0.011980007402598858,0.12879721820354462,0.5772290825843811,3,0.04528045654296875,False
286,MEDQA,0.02866043895483017,0.0011112857609987259,0.0014269191306084394,0.9491033554077148,0.0196980107575655,3,0.028009414672851562,False
287,MEDQA,0.23696368932724,0.18454749882221222,0.442706435918808,0.06789123266935349,0.06789123266935349,0,0.05140233039855957,False
288,MEDQA,0.07601800560951233,0.16093012690544128,0.5617012977600098,0.07601800560951233,0.12533250451087952,1,0.0320589542388916,False
289,MEDQA,0.29026713967323303,0.02699904888868332,0.08316292613744736,0.4785695970058441,0.12100134044885635,3,0.03142738342285156,False
290,MEDQA,0.1348342001438141,0.11899076402187347,0.056207261979579926,0.3665173649787903,0.3234504461288452,1,0.044716835021972656,False
291,MEDQA,0.9828150868415833,0.0024361552204936743,0.001897279522381723,0.0004797073779627681,0.012371816672384739,0,0.039182186126708984,False
292,MEDQA,0.23791396617889404,0.6467171907424927,0.022129444405436516,0.025075946003198624,0.06816349178552628,3,0.03109455108642578,False
293,MEDQA,0.9996778964996338,0.0001088736898964271,0.00017950237088371068,1.8919410649687052e-05,1.473445172450738e-05,0,0.04536080360412598,False
294,MEDQA,0.11413904279470444,0.8433797955513,0.012030166573822498,0.01983439177274704,0.010616584680974483,0,0.026006221771240234,False
295,MEDQA,0.018439708277583122,0.8884749412536621,0.018439708277583122,0.001715160207822919,0.0729304626584053,1,0.02788376808166504,False
296,MEDQA,0.4095355272293091,0.09137973189353943,0.31894659996032715,0.06280431151390076,0.11733389645814896,0,0.03099203109741211,False
297,MEDQA,0.2792230248451233,0.13189561665058136,0.04852168634533882,0.46036094427108765,0.07999873906373978,3,0.04556727409362793,False
298,MEDQA,0.06081036105751991,0.025349529460072517,0.06081036105751991,0.01356862485408783,0.839461088180542,4,0.044991493225097656,False
299,MEDQA,0.08384767174720764,0.0576276034116745,0.08384767174720764,0.5467554926872253,0.22792159020900726,1,0.02605605125427246,False
300,MEDQA,0.23580974340438843,0.26720744371414185,0.26720744371414185,0.14302584528923035,0.08674955368041992,3,0.030892372131347656,False
301,MEDQA,0.08592815697193146,0.43637919425964355,0.035820186138153076,0.005493203643709421,0.43637919425964355,3,0.030835628509521484,False
302,MEDQA,0.9991023540496826,0.00023035290359985083,0.00013971611042506993,4.002933201263659e-05,0.00048765711835585535,0,0.04472160339355469,False
303,MEDQA,0.6414594650268555,0.021949535235762596,0.04100713133811951,0.02818376198410988,0.2674000859260559,3,0.06867551803588867,False
304,MEDQA,0.6300028562545776,0.045637257397174835,0.08526161313056946,0.05859939754009247,0.18049883842468262,0,0.04428815841674805,False
305,MEDQA,0.6906549334526062,0.12001783400774002,0.030345261096954346,0.03896408528089523,0.12001783400774002,1,0.0313720703125,False
306,MEDQA,0.25033384561538696,0.08127149939537048,0.32143500447273254,0.06329430639743805,0.28366538882255554,2,0.04376411437988281,False
307,MEDQA,0.2355661392211914,0.5650938153266907,0.07647713273763657,0.07647713273763657,0.04638572409749031,2,0.044527292251586914,False
308,MEDQA,0.001691949786618352,7.433907740050927e-05,0.9931498169898987,0.0004847517120651901,0.004599195905029774,2,0.028135299682617188,False
309,MEDQA,0.8234947323799133,0.019366741180419922,0.021945390850305557,0.06759656220674515,0.06759656220674515,3,0.04444742202758789,False
310,MEDQA,0.5393988490104675,0.2547939717769623,0.039073921740055084,0.07299969345331192,0.09373346716165543,1,0.031189680099487305,False
311,MEDQA,0.015005209483206272,0.003348114900290966,0.007087958976626396,0.928339421749115,0.046219296753406525,3,0.031334638595581055,False
312,MEDQA,0.11401449888944626,0.04752831161022186,0.2735065519809723,0.45093607902526855,0.11401449888944626,1,0.03137922286987305,False
313,MEDQA,0.18255595862865448,0.4379290044307709,0.18255595862865448,0.08623333275318146,0.11072579026222229,1,0.043991804122924805,False
314,MEDQA,0.125337153673172,0.06708814203739166,0.06708814203739166,0.019221074879169464,0.7212654948234558,0,0.03178215026855469,False
315,MEDQA,0.05456114187836647,0.8534798622131348,0.033093005418777466,0.025772858411073685,0.033093005418777466,1,0.03128767013549805,False
316,MEDQA,0.21586093306541443,0.27717092633247375,0.19049660861492157,0.16811266541481018,0.14835891127586365,0,0.03152942657470703,False
317,MEDQA,0.35800987482070923,0.05490259453654289,0.24605634808540344,0.06221278756856918,0.27881836891174316,1,0.03140759468078613,False
318,MEDQA,0.036196157336235046,0.007127446122467518,0.9335111975669861,0.008076454512774944,0.015088803134858608,2,0.031220197677612305,False
319,MEDQA,0.7117342948913574,0.05842270702123642,0.14014878869056702,0.031271424144506454,0.05842270702123642,1,0.04379415512084961,False
320,MEDQA,0.028261778876185417,0.3038427531719208,0.23663297295570374,0.04112064465880394,0.3901418149471283,3,0.03152108192443848,False
321,MEDQA,0.7598385214805603,0.006573891267180443,0.008441043086349964,0.007449194323271513,0.2176973819732666,0,0.04566025733947754,False
322,MEDQA,0.0031637491192668676,0.00015751378668937832,0.001494449214078486,0.001163878245279193,0.994020402431488,3,0.04434943199157715,False
323,MEDQA,0.221409410238266,0.46872374415397644,0.08145197480916977,0.055981069803237915,0.17243383824825287,2,0.03198552131652832,False
324,MEDQA,0.7350623607635498,0.02219695970416069,0.08779068291187286,0.07747500389814377,0.07747500389814377,0,0.05631518363952637,False
325,MEDQA,0.0045713502913713455,0.0001564230042276904,0.9871368408203125,0.0014841001247987151,0.0066512757912278175,2,0.03179049491882324,False
326,MEDQA,0.008208089508116245,0.9487261176109314,0.010539394803345203,0.007243613246828318,0.025282694026827812,1,0.03160524368286133,False
327,MEDQA,0.10935129970312119,0.045584406703710556,0.03550117090344429,0.6292732954025269,0.18028981983661652,0,0.03175520896911621,False
328,MEDQA,0.20898418128490448,0.2368100881576538,0.3040701746940613,0.04115142300724983,0.20898418128490448,1,0.045363426208496094,False
329,MEDQA,0.9249815940856934,0.04064085707068443,0.01319415308535099,0.00623247679322958,0.014950934797525406,1,0.0442357063293457,False
330,MEDQA,0.19325882196426392,0.055369582027196884,0.11721740663051605,0.17055031657218933,0.46360382437705994,2,0.0313570499420166,False
331,MEDQA,0.0016093117883428931,0.9446425437927246,0.005617049988359213,0.019605429843068123,0.028525734320282936,1,0.04612922668457031,False
332,MEDQA,0.7062552571296692,0.03516237810254097,0.03516237810254097,0.08435016125440598,0.13906991481781006,3,0.04597926139831543,False
333,MEDQA,0.07898984849452972,0.008325467817485332,0.04790976271033287,0.01555402297526598,0.849220871925354,4,0.05189967155456543,False
334,MEDQA,0.006430111825466156,0.7432198524475098,0.03700273483991623,0.04751245304942131,0.16583476960659027,1,0.026808500289916992,False
335,MEDQA,0.0013124042889103293,0.9891646504402161,0.0027783599216490984,0.002163789002224803,0.004580740816891193,1,0.03119492530822754,False
336,MEDQA,0.16791395843029022,0.03306421637535095,0.03306421637535095,0.6641125679016113,0.10184496641159058,0,0.04588127136230469,False
337,MEDQA,0.024758124724030495,0.00487516401335597,0.024758124724030495,0.819876492023468,0.12573213875293732,2,0.04404878616333008,False
338,MEDQA,0.33661046624183655,0.05849412828683853,0.33661046624183655,0.10928142070770264,0.15900352597236633,0,0.04377579689025879,False
339,MEDQA,0.9794855117797852,0.0008931751945056021,0.0008931751945056021,0.000788224337156862,0.01793990284204483,0,0.031599998474121094,False
340,MEDQA,0.3947613537311554,0.1281602531671524,0.27131524682044983,0.06053861603140831,0.14522458612918854,4,0.046122074127197266,False
341,MEDQA,0.21759016811847687,0.062340620905160904,0.5914713740348816,0.04855092614889145,0.08004694432020187,2,0.03157305717468262,False
342,MEDQA,0.00033088470809161663,0.0021576392464339733,0.00020069172023795545,0.9863533973693848,0.01095739658921957,3,0.044530630111694336,False
343,MEDQA,0.24734178185462952,0.1323925107717514,0.16999535262584686,0.2802749574184418,0.16999535262584686,1,0.03152728080749512,False
344,MEDQA,0.03245003521442413,0.27170082926750183,0.03245003521442413,0.5751906633377075,0.08820834755897522,0,0.045845985412597656,False
345,MEDQA,0.22005893290042877,0.006645204033702612,0.7680811285972595,0.0027701330836862326,0.0024446339812129736,2,0.03987693786621094,False
346,MEDQA,0.6993492245674133,0.023930413648486137,0.20036691427230835,0.01130392774939537,0.06504961103200912,2,0.02840423583984375,False
347,MEDQA,0.457123339176178,0.006520513910800219,0.012181924656033516,0.16816627979278564,0.35600802302360535,0,0.04550433158874512,False
348,MEDQA,0.17077234387397766,0.048927102237939835,0.5260158777236938,0.15070608258247375,0.10357867181301117,3,0.0315701961517334,False
349,MEDQA,0.2217216193675995,0.2217216193675995,0.3226030468940735,0.08156682550907135,0.1523868888616562,2,0.04414558410644531,False
350,MEDQA,0.6248005628585815,0.02137949876487255,0.058115508407354355,0.035248834639787674,0.2604556083679199,2,0.0521543025970459,False
351,MEDQA,0.8008089065551758,0.13915972411632538,0.010080697014927864,0.010080697014927864,0.03986992686986923,0,0.05681109428405762,False
352,MEDQA,0.014677389524877071,0.00785624049603939,0.024198923259973526,0.04520954191684723,0.9080579280853271,0,0.05623459815979004,False
353,MEDQA,0.04469778761267662,0.7922872304916382,0.04469778761267662,0.08350645750761032,0.03481067344546318,1,0.044667959213256836,False
354,MEDQA,0.0007037661853246391,0.0003766989102587104,0.0003766989102587104,0.9909765720367432,0.007566199637949467,3,0.03207898139953613,False
355,MEDQA,0.27232539653778076,0.01196514256298542,0.1286374181509018,0.010559202171862125,0.57651287317276,0,0.045362234115600586,False
356,MEDQA,0.1077263131737709,0.014579171314835548,0.024036990478634834,0.7959957718849182,0.057661741971969604,0,0.03148913383483887,False
357,MEDQA,0.28834888339042664,0.22456634044647217,0.22456634044647217,0.06433933228254318,0.19817909598350525,4,0.03142547607421875,False
358,MEDQA,0.258244127035141,0.12198588997125626,0.01650899462401867,0.4257725775241852,0.17748841643333435,1,0.03145003318786621,False
359,MEDQA,0.0023835706524550915,0.00041420251363888383,0.0011259190505370498,0.848609983921051,0.14746630191802979,3,0.027861595153808594,False
360,MEDQA,0.18699796497821808,0.036822084337472916,0.5759943127632141,0.1000928059220314,0.1000928059220314,0,0.04480600357055664,False
361,MEDQA,0.232760488986969,0.013131448067724705,0.6327086091041565,0.07556626945734024,0.04583325982093811,0,0.04555320739746094,False
362,MEDQA,0.18947066366672516,0.27567818760871887,0.06970236450433731,0.27567818760871887,0.18947066366672516,3,0.031488895416259766,False
363,MEDQA,0.00358078395947814,0.0003330647887196392,0.001317296759225428,0.9928521513938904,0.0019166555721312761,3,0.031444549560546875,False
364,MEDQA,0.41830766201019287,0.030302107334136963,0.11984715610742569,0.10576473921537399,0.3257783353328705,0,0.030981779098510742,False
365,MEDQA,0.20187455415725708,0.027320750057697296,0.027320750057697296,0.4842718839645386,0.25921207666397095,3,0.031193017959594727,False
366,MEDQA,0.6265897154808044,0.1584266871213913,0.06604206562042236,0.040056537836790085,0.10888496786355972,0,0.045503854751586914,False
367,MEDQA,0.5943487882614136,0.09114634245634079,0.08043636381626129,0.11703421920537949,0.11703421920537949,3,0.05242919921875,False
368,MEDQA,0.006749238818883896,0.005256311967968941,0.03427546098828316,0.5361584424972534,0.4175606071949005,3,0.04052472114562988,False
369,MEDQA,0.08465754240751266,0.06593136489391327,0.08465754240751266,0.42992648482322693,0.33482709527015686,4,0.028777122497558594,False
370,MEDQA,0.005884652491658926,0.0007028214749880135,0.0013130434090271592,0.0024530882947146893,0.9896463751792908,4,0.04530453681945801,False
371,MEDQA,0.913055419921875,0.018949860706925392,0.018949860706925392,0.021473005414009094,0.02757188491523266,0,0.043756723403930664,False
372,MEDQA,0.17464935779571533,0.01433609239757061,0.004654247779399157,0.023636220023036003,0.7827240824699402,4,0.04474449157714844,False
373,MEDQA,0.670301079750061,0.04285091161727905,0.05502166226506233,0.062347713857889175,0.1694786548614502,4,0.04014134407043457,False
374,MEDQA,0.025383111089468002,0.0012637506006285548,0.007272383198142052,0.952494204044342,0.013586599379777908,3,0.055895328521728516,False
375,MEDQA,0.018406545743346214,0.8868770599365234,0.014335032552480698,0.05003418028354645,0.03034726344048977,1,0.031645774841308594,False
376,MEDQA,0.0844205692410469,0.012946313247084618,0.428723007440567,0.04518707096576691,0.428723007440567,3,0.04370284080505371,False
377,MEDQA,0.15249578654766083,0.009748728945851326,0.10480871796607971,0.04950813204050064,0.6834386587142944,4,0.05222678184509277,False
378,MEDQA,0.2484910935163498,0.1330077052116394,0.21929261088371277,0.15071746706962585,0.2484910935163498,0,0.056967973709106445,False
379,MEDQA,0.09548408538103104,0.03512663021683693,0.01880193129181862,0.7994784116744995,0.051108941435813904,3,0.044199228286743164,False
380,MEDQA,0.38571810722351074,0.08606534451246262,0.0670277550816536,0.16079123318195343,0.3003975749015808,1,0.043886661529541016,False
381,MEDQA,0.3716716170310974,0.056997690349817276,0.08293115347623825,0.19894148409366608,0.28945815563201904,2,0.03183770179748535,False
382,MEDQA,0.24550655484199524,0.10234235227108002,0.13141018152236938,0.11596908420324326,0.4047718644142151,2,0.031760215759277344,False
383,MEDQA,0.9625458121299744,0.009436466731131077,0.003933704923838377,0.001447129063308239,0.022636909037828445,0,0.04384875297546387,False
384,MEDQA,0.17738990485668182,0.1381513923406601,0.09494997560977936,0.33140796422958374,0.2581007778644562,4,0.05650639533996582,False
385,MEDQA,0.054509010165929794,0.0023949588648974895,0.16789957880973816,0.02272273600101471,0.7524736523628235,4,0.031874656677246094,False
386,MEDQA,0.15668179094791412,0.044890083372592926,0.07401122897863388,0.546873152256012,0.17754371464252472,3,0.04551076889038086,False
387,MEDQA,0.0066339196637272835,0.9845609664916992,0.00276542897336185,0.0014802274527028203,0.0045594219118356705,1,0.04555773735046387,False
388,MEDQA,0.017713261768221855,0.0027164167258888483,0.967111349105835,0.00507493456825614,0.007383986376225948,2,0.05263781547546387,False
389,MEDQA,0.061402659863233566,0.042201392352581024,0.35334789752960205,0.4537076950073242,0.08934034407138824,3,0.03229665756225586,False
390,MEDQA,0.5456926822662354,0.039529845118522644,0.06517370045185089,0.05751558393239975,0.29208827018737793,0,0.04415774345397949,False
391,MEDQA,0.08594532310962677,0.8154265284538269,0.014935058541595936,0.024623747915029526,0.059069301933050156,1,0.028221607208251953,False
392,MEDQA,0.006656676065176725,0.0007950266008265316,0.9879383444786072,0.0024488545022904873,0.002161106327548623,2,0.044251441955566406,False
393,MEDQA,0.012374164536595345,0.0004797984438482672,0.0031286790035665035,0.001015733228996396,0.9830016493797302,0,0.03199172019958496,False
394,MEDQA,0.1708834171295166,0.15080410242080688,0.0712348073720932,0.5263580083847046,0.08071961998939514,3,0.04594612121582031,False
395,MEDQA,0.0030940533615648746,0.002730492502450943,0.7570898532867432,0.21690988540649414,0.020175760611891747,2,0.0459446907043457,False
396,MEDQA,0.29534944891929626,0.13951319456100464,0.051324039697647095,0.33467477560043335,0.17913851141929626,3,0.0313107967376709,False
397,MEDQA,0.9358201026916504,0.011780236847698689,0.011780236847698689,0.004333706572651863,0.03628568351268768,1,0.031729698181152344,False
398,MEDQA,0.04069828614592552,0.024684758856892586,0.052257638424634933,0.16096486151218414,0.721394419670105,4,0.031210660934448242,False
399,MEDQA,0.06257729977369308,0.247498020529747,0.0334952138364315,0.5239533185958862,0.13247615098953247,1,0.05592823028564453,False
400,MEDQA,0.40552034974098206,0.14918260276317596,0.1915542483329773,0.062188562005758286,0.1915542483329773,1,0.046057939529418945,False
401,MEDQA,0.636772871017456,0.0033414773643016815,0.11065453290939331,0.014975463040173054,0.23425565659999847,2,0.03145956993103027,False
402,MEDQA,0.020539458841085434,0.8733599781990051,0.033863842487335205,0.03837275877594948,0.033863842487335205,1,0.045198917388916016,False
403,MEDQA,0.42424386739730835,0.027121001854538918,0.05066870525479317,0.07372253388166428,0.42424386739730835,4,0.039444684982299805,False
404,MEDQA,0.5494054555892944,0.2595207691192627,0.06561712920665741,0.07435394078493118,0.05110267177224159,0,0.03187751770019531,False
405,MEDQA,0.4016195237636566,0.037356436252593994,0.0896134302020073,0.06979101151227951,0.4016195237636566,0,0.03993654251098633,False
406,MEDQA,0.4913775622844696,0.15952692925930023,0.05868668109178543,0.1807677000761032,0.10964115709066391,2,0.0314328670501709,False
407,MEDQA,0.4510476291179657,0.10064233094453812,0.08881654590368271,0.1464337259531021,0.21305981278419495,2,0.02780771255493164,False
408,MEDQA,0.9104130864143372,0.01298634521663189,0.05820075795054436,0.01298634521663189,0.005413514096289873,0,0.055913686752319336,False
409,MEDQA,0.03427613154053688,0.012609483674168587,0.8839930891990662,0.012609483674168587,0.056511785835027695,2,0.03161358833312988,False
410,MEDQA,0.2618080675601959,0.15879462659358978,0.15879462659358978,0.15879462659358978,0.2618080675601959,2,0.03143191337585449,False
411,MEDQA,0.0035705743357539177,0.0002930905611719936,0.990021288394928,0.0002282591740367934,0.0058868820779025555,2,0.03151583671569824,False
412,MEDQA,0.6049215197563171,0.05626646801829338,0.04965498298406601,0.19638925790786743,0.09276772290468216,0,0.05623483657836914,False
413,MEDQA,0.2286238670349121,0.548440158367157,0.03506060689687729,0.06550183892250061,0.1223735436797142,1,0.04475045204162598,False
414,MEDQA,0.03652026504278183,0.002997766016051173,0.00814877264201641,0.010463230311870575,0.9418700337409973,4,0.04601860046386719,False
415,MEDQA,0.09300876408815384,0.03019552491605282,0.41683635115623474,0.13532695174217224,0.324632465839386,4,0.03136587142944336,False
416,MEDQA,0.5573664903640747,0.027749642729759216,0.08547492325305939,0.12436527758836746,0.20504367351531982,3,0.031424522399902344,False
417,MEDQA,0.8695658445358276,0.0035537169314920902,0.004026888869702816,0.005170627497136593,0.11768294125795364,0,0.0445866584777832,False
418,MEDQA,0.0011675313580781221,0.0002605114714242518,0.00010859733447432518,0.9971404075622559,0.0013229863252490759,3,0.04619860649108887,False
